asset_id,packet,status,image_file,json_file,qa_pass,notes
fusion_drive_t2__monitoring_terminal__cooldown,packet_14.json,todo,fusion_drive_t2__monitoring_terminal__cooldown.png,fusion_drive_t2__monitoring_terminal__cooldown.json,no,
fusion_drive_t2__monitoring_terminal__damaged,packet_14.json,todo,fusion_drive_t2__monitoring_terminal__damaged.png,fusion_drive_t2__monitoring_terminal__damaged.json,no,
fusion_drive_t2__monitoring_terminal__depleted,packet_15.json,todo,fusion_drive_t2__monitoring_terminal__depleted.png,fusion_drive_t2__monitoring_terminal__depleted.json,no,
fusion_drive_t2__monitoring_terminal__idle,packet_15.json,todo,fusion_drive_t2__monitoring_terminal__idle.png,fusion_drive_t2__monitoring_terminal__idle.json,no,
fusion_drive_t2__plasma_chamber_core__active,packet_15.json,todo,fusion_drive_t2__plasma_chamber_core__active.png,fusion_drive_t2__plasma_chamber_core__active.json,no,
fusion_drive_t2__plasma_chamber_core__cooldown,packet_15.json,todo,fusion_drive_t2__plasma_chamber_core__cooldown.png,fusion_drive_t2__plasma_chamber_core__cooldown.json,no,
fusion_drive_t2__plasma_chamber_core__damaged,packet_15.json,todo,fusion_drive_t2__plasma_chamber_core__damaged.png,fusion_drive_t2__plasma_chamber_core__damaged.json,no,
fusion_drive_t2__plasma_chamber_core__depleted,packet_15.json,todo,fusion_drive_t2__plasma_chamber_core__depleted.png,fusion_drive_t2__plasma_chamber_core__depleted.json,no,
fusion_drive_t2__plasma_chamber_core__idle,packet_15.json,todo,fusion_drive_t2__plasma_chamber_core__idle.png,fusion_drive_t2__plasma_chamber_core__idle.json,no,
fusion_drive_t2__room_composite__v1,packet_15.json,todo,fusion_drive_t2__room_composite__v1.png,fusion_drive_t2__room_composite__v1.json,no,
style_anchor_v1,packet_15.json,todo,style_anchor_v1.png,style_anchor_v1.json,no,
shell_kit_high_v1,packet_15.json,todo,shell_kit_high_v1.png,shell_kit_high_v1.json,no,
shell_kit_mid_v1,packet_15.json,todo,shell_kit_mid_v1.png,shell_kit_mid_v1.json,no,
shell_kit_starter_v1,packet_15.json,todo,shell_kit_starter_v1.png,shell_kit_starter_v1.json,no,
large_tank_t2__automated_pumping_unit__base,packet_16.json,todo,large_tank_t2__automated_pumping_unit__base.png,large_tank_t2__automated_pumping_unit__base.json,no,
large_tank_t2__frosted_fuel_viewport_large__base,packet_16.json,todo,large_tank_t2__frosted_fuel_viewport_large__base.png,large_tank_t2__frosted_fuel_viewport_large__base.json,no,
large_tank_t2__heavy_wall_brackets__base,packet_16.json,todo,large_tank_t2__heavy_wall_brackets__base.png,large_tank_t2__heavy_wall_brackets__base.json,no,
large_tank_t2__main_fuel_tank__base,packet_16.json,todo,large_tank_t2__main_fuel_tank__base.png,large_tank_t2__main_fuel_tank__base.json,no,
large_tank_t2__pressure_readout_cluster__base,packet_16.json,todo,large_tank_t2__pressure_readout_cluster__base.png,large_tank_t2__pressure_readout_cluster__base.json,no,
large_tank_t2__pump_base_assembly__base,packet_16.json,todo,large_tank_t2__pump_base_assembly__base.png,large_tank_t2__pump_base_assembly__base.json,no,
large_tank_t2__warning_stripe_zone__base,packet_16.json,todo,large_tank_t2__warning_stripe_zone__base.png,large_tank_t2__warning_stripe_zone__base.json,no,
large_tank_t2__automated_pumping_unit__active,packet_16.json,todo,large_tank_t2__automated_pumping_unit__active.png,large_tank_t2__automated_pumping_unit__active.json,no,
large_tank_t2__automated_pumping_unit__cooldown,packet_16.json,todo,large_tank_t2__automated_pumping_unit__cooldown.png,large_tank_t2__automated_pumping_unit__cooldown.json,no,
large_tank_t2__automated_pumping_unit__damaged,packet_16.json,todo,large_tank_t2__automated_pumping_unit__damaged.png,large_tank_t2__automated_pumping_unit__damaged.json,no,
large_tank_t2__automated_pumping_unit__depleted,packet_16.json,todo,large_tank_t2__automated_pumping_unit__depleted.png,large_tank_t2__automated_pumping_unit__depleted.json,no,
large_tank_t2__automated_pumping_unit__idle,packet_16.json,todo,large_tank_t2__automated_pumping_unit__idle.png,large_tank_t2__automated_pumping_unit__idle.json,no,
large_tank_t2__frosted_fuel_viewport_large__active,packet_17.json,todo,large_tank_t2__frosted_fuel_viewport_large__active.png,large_tank_t2__frosted_fuel_viewport_large__active.json,no,
large_tank_t2__frosted_fuel_viewport_large__cooldown,packet_17.json,todo,large_tank_t2__frosted_fuel_viewport_large__cooldown.png,large_tank_t2__frosted_fuel_viewport_large__cooldown.json,no,
large_tank_t2__frosted_fuel_viewport_large__damaged,packet_17.json,todo,large_tank_t2__frosted_fuel_viewport_large__damaged.png,large_tank_t2__frosted_fuel_viewport_large__damaged.json,no,
large_tank_t2__frosted_fuel_viewport_large__depleted,packet_17.json,todo,large_tank_t2__frosted_fuel_viewport_large__depleted.png,large_tank_t2__frosted_fuel_viewport_large__depleted.json,no,
large_tank_t2__frosted_fuel_viewport_large__idle,packet_17.json,todo,large_tank_t2__frosted_fuel_viewport_large__idle.png,large_tank_t2__frosted_fuel_viewport_large__idle.json,no,
large_tank_t2__main_fuel_tank__active,packet_17.json,todo,large_tank_t2__main_fuel_tank__active.png,large_tank_t2__main_fuel_tank__active.json,no,
large_tank_t2__main_fuel_tank__cooldown,packet_17.json,todo,large_tank_t2__main_fuel_tank__cooldown.png,large_tank_t2__main_fuel_tank__cooldown.json,no,
large_tank_t2__main_fuel_tank__damaged,packet_17.json,todo,large_tank_t2__main_fuel_tank__damaged.png,large_tank_t2__main_fuel_tank__damaged.json,no,
large_tank_t2__main_fuel_tank__depleted,packet_17.json,todo,large_tank_t2__main_fuel_tank__depleted.png,large_tank_t2__main_fuel_tank__depleted.json,no,
large_tank_t2__main_fuel_tank__idle,packet_17.json,todo,large_tank_t2__main_fuel_tank__idle.png,large_tank_t2__main_fuel_tank__idle.json,no,
large_tank_t2__pressure_readout_cluster__active,packet_17.json,todo,large_tank_t2__pressure_readout_cluster__active.png,large_tank_t2__pressure_readout_cluster__active.json,no,
large_tank_t2__pressure_readout_cluster__cooldown,packet_17.json,todo,large_tank_t2__pressure_readout_cluster__cooldown.png,large_tank_t2__pressure_readout_cluster__cooldown.json,no,
large_tank_t2__pressure_readout_cluster__damaged,packet_18.json,todo,large_tank_t2__pressure_readout_cluster__damaged.png,large_tank_t2__pressure_readout_cluster__damaged.json,no,
large_tank_t2__pressure_readout_cluster__depleted,packet_18.json,todo,large_tank_t2__pressure_readout_cluster__depleted.png,large_tank_t2__pressure_readout_cluster__depleted.json,no,
large_tank_t2__pressure_readout_cluster__idle,packet_18.json,todo,large_tank_t2__pressure_readout_cluster__idle.png,large_tank_t2__pressure_readout_cluster__idle.json,no,
large_tank_t2__room_composite__v1,packet_18.json,todo,large_tank_t2__room_composite__v1.png,large_tank_t2__room_composite__v1.json,no,
mining_drill_t1__deployment_control_terminal__base,packet_18.json,todo,mining_drill_t1__deployment_control_terminal__base.png,mining_drill_t1__deployment_control_terminal__base.json,no,
mining_drill_t1__drill_bit_exposed__base,packet_18.json,todo,mining_drill_t1__drill_bit_exposed__base.png,mining_drill_t1__drill_bit_exposed__base.json,no,
mining_drill_t1__drill_cable_drum__base,packet_18.json,todo,mining_drill_t1__drill_cable_drum__base.png,mining_drill_t1__drill_cable_drum__base.json,no,
mining_drill_t1__drill_mount_frame__base,packet_18.json,todo,mining_drill_t1__drill_mount_frame__base.png,mining_drill_t1__drill_mount_frame__base.json,no,
mining_drill_t1__floor_dampener_pads__base,packet_18.json,todo,mining_drill_t1__floor_dampener_pads__base.png,mining_drill_t1__floor_dampener_pads__base.json,no,
mining_drill_t1__floor_deployment_hatch__base,packet_18.json,todo,mining_drill_t1__floor_deployment_hatch__base.png,mining_drill_t1__floor_deployment_hatch__base.json,no,
mining_drill_t1__folded_drill_arm__base,packet_18.json,todo,mining_drill_t1__folded_drill_arm__base.png,mining_drill_t1__folded_drill_arm__base.json,no,
mining_drill_t1__hatch_seam_lines__base,packet_18.json,todo,mining_drill_t1__hatch_seam_lines__base.png,mining_drill_t1__hatch_seam_lines__base.json,no,
mining_drill_t1__deployment_control_terminal__active,packet_19.json,todo,mining_drill_t1__deployment_control_terminal__active.png,mining_drill_t1__deployment_control_terminal__active.json,no,
mining_drill_t1__deployment_control_terminal__cooldown,packet_19.json,todo,mining_drill_t1__deployment_control_terminal__cooldown.png,mining_drill_t1__deployment_control_terminal__cooldown.json,no,
mining_drill_t1__deployment_control_terminal__damaged,packet_19.json,todo,mining_drill_t1__deployment_control_terminal__damaged.png,mining_drill_t1__deployment_control_terminal__damaged.json,no,
mining_drill_t1__deployment_control_terminal__depleted,packet_19.json,todo,mining_drill_t1__deployment_control_terminal__depleted.png,mining_drill_t1__deployment_control_terminal__depleted.json,no,
mining_drill_t1__deployment_control_terminal__idle,packet_19.json,todo,mining_drill_t1__deployment_control_terminal__idle.png,mining_drill_t1__deployment_control_terminal__idle.json,no,
mining_drill_t1__drill_bit_exposed__active,packet_19.json,todo,mining_drill_t1__drill_bit_exposed__active.png,mining_drill_t1__drill_bit_exposed__active.json,no,
mining_drill_t1__drill_bit_exposed__cooldown,packet_19.json,todo,mining_drill_t1__drill_bit_exposed__cooldown.png,mining_drill_t1__drill_bit_exposed__cooldown.json,no,
mining_drill_t1__drill_bit_exposed__damaged,packet_19.json,todo,mining_drill_t1__drill_bit_exposed__damaged.png,mining_drill_t1__drill_bit_exposed__damaged.json,no,
mining_drill_t1__drill_bit_exposed__depleted,packet_19.json,todo,mining_drill_t1__drill_bit_exposed__depleted.png,mining_drill_t1__drill_bit_exposed__depleted.json,no,
mining_drill_t1__drill_bit_exposed__idle,packet_19.json,todo,mining_drill_t1__drill_bit_exposed__idle.png,mining_drill_t1__drill_bit_exposed__idle.json,no,
mining_drill_t1__drill_cable_drum__active,packet_19.json,todo,mining_drill_t1__drill_cable_drum__active.png,mining_drill_t1__drill_cable_drum__active.json,no,
mining_drill_t1__drill_cable_drum__cooldown,packet_19.json,todo,mining_drill_t1__drill_cable_drum__cooldown.png,mining_drill_t1__drill_cable_drum__cooldown.json,no,
mining_drill_t1__drill_cable_drum__damaged,packet_20.json,todo,mining_drill_t1__drill_cable_drum__damaged.png,mining_drill_t1__drill_cable_drum__damaged.json,no,
mining_drill_t1__drill_cable_drum__depleted,packet_20.json,todo,mining_drill_t1__drill_cable_drum__depleted.png,mining_drill_t1__drill_cable_drum__depleted.json,no,
mining_drill_t1__drill_cable_drum__idle,packet_20.json,todo,mining_drill_t1__drill_cable_drum__idle.png,mining_drill_t1__drill_cable_drum__idle.json,no,
mining_drill_t1__floor_deployment_hatch__active,packet_20.json,todo,mining_drill_t1__floor_deployment_hatch__active.png,mining_drill_t1__floor_deployment_hatch__active.json,no,
mining_drill_t1__floor_deployment_hatch__cooldown,packet_20.json,todo,mining_drill_t1__floor_deployment_hatch__cooldown.png,mining_drill_t1__floor_deployment_hatch__cooldown.json,no,
mining_drill_t1__floor_deployment_hatch__damaged,packet_20.json,todo,mining_drill_t1__floor_deployment_hatch__damaged.png,mining_drill_t1__floor_deployment_hatch__damaged.json,no,
mining_drill_t1__floor_deployment_hatch__depleted,packet_20.json,todo,mining_drill_t1__floor_deployment_hatch__depleted.png,mining_drill_t1__floor_deployment_hatch__depleted.json,no,
mining_drill_t1__floor_deployment_hatch__idle,packet_20.json,todo,mining_drill_t1__floor_deployment_hatch__idle.png,mining_drill_t1__floor_deployment_hatch__idle.json,no,
mining_drill_t1__folded_drill_arm__active,packet_20.json,todo,mining_drill_t1__folded_drill_arm__active.png,mining_drill_t1__folded_drill_arm__active.json,no,
mining_drill_t1__folded_drill_arm__cooldown,packet_20.json,todo,mining_drill_t1__folded_drill_arm__cooldown.png,mining_drill_t1__folded_drill_arm__cooldown.json,no,
mining_drill_t1__folded_drill_arm__damaged,packet_20.json,todo,mining_drill_t1__folded_drill_arm__damaged.png,mining_drill_t1__folded_drill_arm__damaged.json,no,
mining_drill_t1__folded_drill_arm__depleted,packet_20.json,todo,mining_drill_t1__folded_drill_arm__depleted.png,mining_drill_t1__folded_drill_arm__depleted.json,no,
mining_drill_t1__folded_drill_arm__idle,packet_21.json,todo,mining_drill_t1__folded_drill_arm__idle.png,mining_drill_t1__folded_drill_arm__idle.json,no,
mining_drill_t1__room_composite__v1,packet_21.json,todo,mining_drill_t1__room_composite__v1.png,mining_drill_t1__room_composite__v1.json,no,
sample_lab_t2__central_workbench__base,packet_21.json,todo,sample_lab_t2__central_workbench__base.png,sample_lab_t2__central_workbench__base.json,no,
sample_lab_t2__composition_readout_screen__base,packet_21.json,todo,sample_lab_t2__composition_readout_screen__base.png,sample_lab_t2__composition_readout_screen__base.json,no,
sample_lab_t2__containment_tubes_pair__base,packet_21.json,todo,sample_lab_t2__containment_tubes_pair__base.png,sample_lab_t2__containment_tubes_pair__base.json,no,
sample_lab_t2__microscope_arm__base,packet_21.json,todo,sample_lab_t2__microscope_arm__base.png,sample_lab_t2__microscope_arm__base.json,no,
sample_lab_t2__specimen_trays__base,packet_21.json,todo,sample_lab_t2__specimen_trays__base.png,sample_lab_t2__specimen_trays__base.json,no,
sample_lab_t2__wall_vial_rack__base,packet_21.json,todo,sample_lab_t2__wall_vial_rack__base.png,sample_lab_t2__wall_vial_rack__base.json,no,
sample_lab_t2__composition_readout_screen__active,packet_21.json,todo,sample_lab_t2__composition_readout_screen__active.png,sample_lab_t2__composition_readout_screen__active.json,no,
sample_lab_t2__composition_readout_screen__cooldown,packet_21.json,todo,sample_lab_t2__composition_readout_screen__cooldown.png,sample_lab_t2__composition_readout_screen__cooldown.json,no,
sample_lab_t2__composition_readout_screen__damaged,packet_21.json,todo,sample_lab_t2__composition_readout_screen__damaged.png,sample_lab_t2__composition_readout_screen__damaged.json,no,
sample_lab_t2__composition_readout_screen__depleted,packet_21.json,todo,sample_lab_t2__composition_readout_screen__depleted.png,sample_lab_t2__composition_readout_screen__depleted.json,no,
sample_lab_t2__composition_readout_screen__idle,packet_22.json,todo,sample_lab_t2__composition_readout_screen__idle.png,sample_lab_t2__composition_readout_screen__idle.json,no,
sample_lab_t2__containment_tubes_pair__active,packet_22.json,todo,sample_lab_t2__containment_tubes_pair__active.png,sample_lab_t2__containment_tubes_pair__active.json,no,
sample_lab_t2__containment_tubes_pair__cooldown,packet_22.json,todo,sample_lab_t2__containment_tubes_pair__cooldown.png,sample_lab_t2__containment_tubes_pair__cooldown.json,no,
sample_lab_t2__containment_tubes_pair__damaged,packet_22.json,todo,sample_lab_t2__containment_tubes_pair__damaged.png,sample_lab_t2__containment_tubes_pair__damaged.json,no,
sample_lab_t2__containment_tubes_pair__depleted,packet_22.json,todo,sample_lab_t2__containment_tubes_pair__depleted.png,sample_lab_t2__containment_tubes_pair__depleted.json,no,
sample_lab_t2__containment_tubes_pair__idle,packet_22.json,todo,sample_lab_t2__containment_tubes_pair__idle.png,sample_lab_t2__containment_tubes_pair__idle.json,no,
sample_lab_t2__microscope_arm__active,packet_22.json,todo,sample_lab_t2__microscope_arm__active.png,sample_lab_t2__microscope_arm__active.json,no,
sample_lab_t2__microscope_arm__cooldown,packet_22.json,todo,sample_lab_t2__microscope_arm__cooldown.png,sample_lab_t2__microscope_arm__cooldown.json,no,
sample_lab_t2__microscope_arm__damaged,packet_22.json,todo,sample_lab_t2__microscope_arm__damaged.png,sample_lab_t2__microscope_arm__damaged.json,no,
sample_lab_t2__microscope_arm__depleted,packet_22.json,todo,sample_lab_t2__microscope_arm__depleted.png,sample_lab_t2__microscope_arm__depleted.json,no,
sample_lab_t2__microscope_arm__idle,packet_22.json,todo,sample_lab_t2__microscope_arm__idle.png,sample_lab_t2__microscope_arm__idle.json,no,
sample_lab_t2__specimen_trays__active,packet_22.json,todo,sample_lab_t2__specimen_trays__active.png,sample_lab_t2__specimen_trays__active.json,no,
sample_lab_t2__specimen_trays__cooldown,packet_23.json,todo,sample_lab_t2__specimen_trays__cooldown.png,sample_lab_t2__specimen_trays__cooldown.json,no,
sample_lab_t2__specimen_trays__damaged,packet_23.json,todo,sample_lab_t2__specimen_trays__damaged.png,sample_lab_t2__specimen_trays__damaged.json,no,
sample_lab_t2__specimen_trays__depleted,packet_23.json,todo,sample_lab_t2__specimen_trays__depleted.png,sample_lab_t2__specimen_trays__depleted.json,no,
sample_lab_t2__specimen_trays__idle,packet_23.json,todo,sample_lab_t2__specimen_trays__idle.png,sample_lab_t2__specimen_trays__idle.json,no,
sample_lab_t2__room_composite__v1,packet_23.json,todo,sample_lab_t2__room_composite__v1.png,sample_lab_t2__room_composite__v1.json,no,
scanner_array_t2__anomaly_hologram_core__base,packet_23.json,todo,scanner_array_t2__anomaly_hologram_core__base.png,scanner_array_t2__anomaly_hologram_core__base.json,no,
scanner_array_t2__dish_connection_ports__base,packet_23.json,todo,scanner_array_t2__dish_connection_ports__base.png,scanner_array_t2__dish_connection_ports__base.json,no,
scanner_array_t2__dual_terminal_stations__base,packet_23.json,todo,scanner_array_t2__dual_terminal_stations__base.png,scanner_array_t2__dual_terminal_stations__base.json,no,
scanner_array_t2__operator_seat__base,packet_23.json,todo,scanner_array_t2__operator_seat__base.png,scanner_array_t2__operator_seat__base.json,no,
scanner_array_t2__sensor_sweep_side_screen__base,packet_23.json,todo,scanner_array_t2__sensor_sweep_side_screen__base.png,scanner_array_t2__sensor_sweep_side_screen__base.json,no,
scanner_array_t2__anomaly_hologram_core__active,packet_23.json,todo,scanner_array_t2__anomaly_hologram_core__active.png,scanner_array_t2__anomaly_hologram_core__active.json,no,
scanner_array_t2__anomaly_hologram_core__cooldown,packet_23.json,todo,scanner_array_t2__anomaly_hologram_core__cooldown.png,scanner_array_t2__anomaly_hologram_core__cooldown.json,no,
scanner_array_t2__anomaly_hologram_core__damaged,packet_24.json,todo,scanner_array_t2__anomaly_hologram_core__damaged.png,scanner_array_t2__anomaly_hologram_core__damaged.json,no,
scanner_array_t2__anomaly_hologram_core__depleted,packet_24.json,todo,scanner_array_t2__anomaly_hologram_core__depleted.png,scanner_array_t2__anomaly_hologram_core__depleted.json,no,
scanner_array_t2__anomaly_hologram_core__idle,packet_24.json,todo,scanner_array_t2__anomaly_hologram_core__idle.png,scanner_array_t2__anomaly_hologram_core__idle.json,no,
scanner_array_t2__operator_seat__active,packet_24.json,todo,scanner_array_t2__operator_seat__active.png,scanner_array_t2__operator_seat__active.json,no,
scanner_array_t2__operator_seat__cooldown,packet_24.json,todo,scanner_array_t2__operator_seat__cooldown.png,scanner_array_t2__operator_seat__cooldown.json,no,
scanner_array_t2__operator_seat__damaged,packet_24.json,todo,scanner_array_t2__operator_seat__damaged.png,scanner_array_t2__operator_seat__damaged.json,no,
scanner_array_t2__operator_seat__depleted,packet_24.json,todo,scanner_array_t2__operator_seat__depleted.png,scanner_array_t2__operator_seat__depleted.json,no,
scanner_array_t2__operator_seat__idle,packet_24.json,todo,scanner_array_t2__operator_seat__idle.png,scanner_array_t2__operator_seat__idle.json,no,
scanner_array_t2__sensor_sweep_side_screen__active,packet_24.json,todo,scanner_array_t2__sensor_sweep_side_screen__active.png,scanner_array_t2__sensor_sweep_side_screen__active.json,no,
scanner_array_t2__sensor_sweep_side_screen__cooldown,packet_24.json,todo,scanner_array_t2__sensor_sweep_side_screen__cooldown.png,scanner_array_t2__sensor_sweep_side_screen__cooldown.json,no,
scanner_array_t2__sensor_sweep_side_screen__damaged,packet_24.json,todo,scanner_array_t2__sensor_sweep_side_screen__damaged.png,scanner_array_t2__sensor_sweep_side_screen__damaged.json,no,
scanner_array_t2__sensor_sweep_side_screen__depleted,packet_24.json,todo,scanner_array_t2__sensor_sweep_side_screen__depleted.png,scanner_array_t2__sensor_sweep_side_screen__depleted.json,no,
scanner_array_t2__sensor_sweep_side_screen__idle,packet_25.json,todo,scanner_array_t2__sensor_sweep_side_screen__idle.png,scanner_array_t2__sensor_sweep_side_screen__idle.json,no,
scanner_array_t2__room_composite__v1,packet_25.json,todo,scanner_array_t2__room_composite__v1.png,scanner_array_t2__room_composite__v1.json,no,
small_reactor_t1__compact_reactor_core_sphere__base,packet_25.json,todo,small_reactor_t1__compact_reactor_core_sphere__base.png,small_reactor_t1__compact_reactor_core_sphere__base.json,no,
small_reactor_t1__indicator_control_panels_pair__base,packet_25.json,todo,small_reactor_t1__indicator_control_panels_pair__base.png,small_reactor_t1__indicator_control_panels_pair__base.json,no,
small_reactor_t1__power_output_terminal__base,packet_25.json,todo,small_reactor_t1__power_output_terminal__base.png,small_reactor_t1__power_output_terminal__base.json,no,
small_reactor_t1__reactor_housing_cylinder__base,packet_25.json,todo,small_reactor_t1__reactor_housing_cylinder__base.png,small_reactor_t1__reactor_housing_cylinder__base.json,no,
small_reactor_t1__wall_conduit_trunk_lines__base,packet_25.json,todo,small_reactor_t1__wall_conduit_trunk_lines__base.png,small_reactor_t1__wall_conduit_trunk_lines__base.json,no,
small_reactor_t1__compact_reactor_core_sphere__active,packet_25.json,todo,small_reactor_t1__compact_reactor_core_sphere__active.png,small_reactor_t1__compact_reactor_core_sphere__active.json,no,
small_reactor_t1__compact_reactor_core_sphere__cooldown,packet_25.json,todo,small_reactor_t1__compact_reactor_core_sphere__cooldown.png,small_reactor_t1__compact_reactor_core_sphere__cooldown.json,no,
small_reactor_t1__compact_reactor_core_sphere__damaged,packet_25.json,todo,small_reactor_t1__compact_reactor_core_sphere__damaged.png,small_reactor_t1__compact_reactor_core_sphere__damaged.json,no,
small_reactor_t1__compact_reactor_core_sphere__depleted,packet_25.json,todo,small_reactor_t1__compact_reactor_core_sphere__depleted.png,small_reactor_t1__compact_reactor_core_sphere__depleted.json,no,
small_reactor_t1__compact_reactor_core_sphere__idle,packet_25.json,todo,small_reactor_t1__compact_reactor_core_sphere__idle.png,small_reactor_t1__compact_reactor_core_sphere__idle.json,no,
small_reactor_t1__indicator_control_panels_pair__active,packet_26.json,todo,small_reactor_t1__indicator_control_panels_pair__active.png,small_reactor_t1__indicator_control_panels_pair__active.json,no,
small_reactor_t1__indicator_control_panels_pair__cooldown,packet_26.json,todo,small_reactor_t1__indicator_control_panels_pair__cooldown.png,small_reactor_t1__indicator_control_panels_pair__cooldown.json,no,
small_reactor_t1__indicator_control_panels_pair__damaged,packet_26.json,todo,small_reactor_t1__indicator_control_panels_pair__damaged.png,small_reactor_t1__indicator_control_panels_pair__damaged.json,no,
small_reactor_t1__indicator_control_panels_pair__depleted,packet_26.json,todo,small_reactor_t1__indicator_control_panels_pair__depleted.png,small_reactor_t1__indicator_control_panels_pair__depleted.json,no,
small_reactor_t1__indicator_control_panels_pair__idle,packet_26.json,todo,small_reactor_t1__indicator_control_panels_pair__idle.png,small_reactor_t1__indicator_control_panels_pair__idle.json,no,
small_reactor_t1__power_output_terminal__active,packet_26.json,todo,small_reactor_t1__power_output_terminal__active.png,small_reactor_t1__power_output_terminal__active.json,no,
small_reactor_t1__power_output_terminal__cooldown,packet_26.json,todo,small_reactor_t1__power_output_terminal__cooldown.png,small_reactor_t1__power_output_terminal__cooldown.json,no,
small_reactor_t1__power_output_terminal__damaged,packet_26.json,todo,small_reactor_t1__power_output_terminal__damaged.png,small_reactor_t1__power_output_terminal__damaged.json,no,
small_reactor_t1__power_output_terminal__depleted,packet_26.json,todo,small_reactor_t1__power_output_terminal__depleted.png,small_reactor_t1__power_output_terminal__depleted.json,no,
small_reactor_t1__power_output_terminal__idle,packet_26.json,todo,small_reactor_t1__power_output_terminal__idle.png,small_reactor_t1__power_output_terminal__idle.json,no,
small_reactor_t1__room_composite__v1,packet_26.json,todo,small_reactor_t1__room_composite__v1.png,small_reactor_t1__room_composite__v1.json,no,
small_tank_t1__dual_tank_mounts__base,packet_26.json,todo,small_tank_t1__dual_tank_mounts__base.png,small_tank_t1__dual_tank_mounts__base.json,no,
small_tank_t1__floor_fuel_line_routing__base,packet_27.json,todo,small_tank_t1__floor_fuel_line_routing__base.png,small_tank_t1__floor_fuel_line_routing__base.json,no,
small_tank_t1__frosted_fuel_viewport_small__base,packet_27.json,todo,small_tank_t1__frosted_fuel_viewport_small__base.png,small_tank_t1__frosted_fuel_viewport_small__base.json,no,
small_tank_t1__fuel_tanks_dual__base,packet_27.json,todo,small_tank_t1__fuel_tanks_dual__base.png,small_tank_t1__fuel_tanks_dual__base.json,no,
small_tank_t1__pressure_gauges_pair__base,packet_27.json,todo,small_tank_t1__pressure_gauges_pair__base.png,small_tank_t1__pressure_gauges_pair__base.json,no,
small_tank_t1__valve_panel__base,packet_27.json,todo,small_tank_t1__valve_panel__base.png,small_tank_t1__valve_panel__base.json,no,
small_tank_t1__frosted_fuel_viewport_small__active,packet_27.json,todo,small_tank_t1__frosted_fuel_viewport_small__active.png,small_tank_t1__frosted_fuel_viewport_small__active.json,no,
small_tank_t1__frosted_fuel_viewport_small__cooldown,packet_27.json,todo,small_tank_t1__frosted_fuel_viewport_small__cooldown.png,small_tank_t1__frosted_fuel_viewport_small__cooldown.json,no,
small_tank_t1__frosted_fuel_viewport_small__damaged,packet_27.json,todo,small_tank_t1__frosted_fuel_viewport_small__damaged.png,small_tank_t1__frosted_fuel_viewport_small__damaged.json,no,
small_tank_t1__frosted_fuel_viewport_small__depleted,packet_27.json,todo,small_tank_t1__frosted_fuel_viewport_small__depleted.png,small_tank_t1__frosted_fuel_viewport_small__depleted.json,no,
small_tank_t1__frosted_fuel_viewport_small__idle,packet_27.json,todo,small_tank_t1__frosted_fuel_viewport_small__idle.png,small_tank_t1__frosted_fuel_viewport_small__idle.json,no,
small_tank_t1__fuel_tanks_dual__active,packet_27.json,todo,small_tank_t1__fuel_tanks_dual__active.png,small_tank_t1__fuel_tanks_dual__active.json,no,
small_tank_t1__fuel_tanks_dual__cooldown,packet_27.json,todo,small_tank_t1__fuel_tanks_dual__cooldown.png,small_tank_t1__fuel_tanks_dual__cooldown.json,no,
small_tank_t1__fuel_tanks_dual__damaged,packet_28.json,todo,small_tank_t1__fuel_tanks_dual__damaged.png,small_tank_t1__fuel_tanks_dual__damaged.json,no,
small_tank_t1__fuel_tanks_dual__depleted,packet_28.json,todo,small_tank_t1__fuel_tanks_dual__depleted.png,small_tank_t1__fuel_tanks_dual__depleted.json,no,
small_tank_t1__fuel_tanks_dual__idle,packet_28.json,todo,small_tank_t1__fuel_tanks_dual__idle.png,small_tank_t1__fuel_tanks_dual__idle.json,no,
small_tank_t1__pressure_gauges_pair__active,packet_28.json,todo,small_tank_t1__pressure_gauges_pair__active.png,small_tank_t1__pressure_gauges_pair__active.json,no,
small_tank_t1__pressure_gauges_pair__cooldown,packet_28.json,todo,small_tank_t1__pressure_gauges_pair__cooldown.png,small_tank_t1__pressure_gauges_pair__cooldown.json,no,
small_tank_t1__pressure_gauges_pair__damaged,packet_28.json,todo,small_tank_t1__pressure_gauges_pair__damaged.png,small_tank_t1__pressure_gauges_pair__damaged.json,no,
small_tank_t1__pressure_gauges_pair__depleted,packet_28.json,todo,small_tank_t1__pressure_gauges_pair__depleted.png,small_tank_t1__pressure_gauges_pair__depleted.json,no,
small_tank_t1__pressure_gauges_pair__idle,packet_28.json,todo,small_tank_t1__pressure_gauges_pair__idle.png,small_tank_t1__pressure_gauges_pair__idle.json,no,
small_tank_t1__valve_panel__active,packet_28.json,todo,small_tank_t1__valve_panel__active.png,small_tank_t1__valve_panel__active.json,no,
small_tank_t1__valve_panel__cooldown,packet_28.json,todo,small_tank_t1__valve_panel__cooldown.png,small_tank_t1__valve_panel__cooldown.json,no,
small_tank_t1__valve_panel__damaged,packet_28.json,todo,small_tank_t1__valve_panel__damaged.png,small_tank_t1__valve_panel__damaged.json,no,
small_tank_t1__valve_panel__depleted,packet_28.json,todo,small_tank_t1__valve_panel__depleted.png,small_tank_t1__valve_panel__depleted.json,no,
small_tank_t1__valve_panel__idle,packet_29.json,todo,small_tank_t1__valve_panel__idle.png,small_tank_t1__valve_panel__idle.json,no,
