asset_id,asset_type,room_id,room_name,category,tier,component_id,component_name,component_kind,state_key,priority,prompt
drone_bay_t2__drone_charging_cables__usage_75_99,state_variant,drone_bay_t2,Mining Drone Bay Room,mining,2,drone_charging_cables,Drone Charging Cables,interactive,usage_75_99,p2,"Using the attached style reference and matching the base component exactly, create state variant 'usage_75_99' for component 'Drone Charging Cables' in 'Mining Drone Bay Room'. Change only state cues: heavy wear, strong warning glow, soot/scuffs and stressed materials. Preserve camera, scale, line weight, material details. No text, no labels, no UI. match this style exactly; side-view cutaway module language; no text/no labels/no UI; consistent line weight and colour temperature with reference."
drone_bay_t2__mining_drones_triplet__usage_0_24,state_variant,drone_bay_t2,Mining Drone Bay Room,mining,2,mining_drones_triplet,Mining Drones (x3),interactive,usage_0_24,p2,"Using the attached style reference and matching the base component exactly, create state variant 'usage_0_24' for component 'Mining Drones (x3)' in 'Mining Drone Bay Room'. Change only state cues: clean surfaces, low heat bloom, minimal wear. Preserve camera, scale, line weight, material details. No text, no labels, no UI. match this style exactly; side-view cutaway module language; no text/no labels/no UI; consistent line weight and colour temperature with reference."
drone_bay_t2__mining_drones_triplet__usage_100,state_variant,drone_bay_t2,Mining Drone Bay Room,mining,2,mining_drones_triplet,Mining Drones (x3),interactive,usage_100,p2,"Using the attached style reference and matching the base component exactly, create state variant 'usage_100' for component 'Mining Drones (x3)' in 'Mining Drone Bay Room'. Change only state cues: near-failure/depleted look, severe wear, emergency warning cues. Preserve camera, scale, line weight, material details. No text, no labels, no UI. match this style exactly; side-view cutaway module language; no text/no labels/no UI; consistent line weight and colour temperature with reference."
drone_bay_t2__mining_drones_triplet__usage_25_49,state_variant,drone_bay_t2,Mining Drone Bay Room,mining,2,mining_drones_triplet,Mining Drones (x3),interactive,usage_25_49,p2,"Using the attached style reference and matching the base component exactly, create state variant 'usage_25_49' for component 'Mining Drones (x3)' in 'Mining Drone Bay Room'. Change only state cues: mild scorch marks and minor scratches, slightly warmer highlights. Preserve camera, scale, line weight, material details. No text, no labels, no UI. match this style exactly; side-view cutaway module language; no text/no labels/no UI; consistent line weight and colour temperature with reference."
drone_bay_t2__mining_drones_triplet__usage_50_74,state_variant,drone_bay_t2,Mining Drone Bay Room,mining,2,mining_drones_triplet,Mining Drones (x3),interactive,usage_50_74,p2,"Using the attached style reference and matching the base component exactly, create state variant 'usage_50_74' for component 'Mining Drones (x3)' in 'Mining Drone Bay Room'. Change only state cues: moderate wear, heat bloom, visible scratches and warning tint. Preserve camera, scale, line weight, material details. No text, no labels, no UI. match this style exactly; side-view cutaway module language; no text/no labels/no UI; consistent line weight and colour temperature with reference."
drone_bay_t2__mining_drones_triplet__usage_75_99,state_variant,drone_bay_t2,Mining Drone Bay Room,mining,2,mining_drones_triplet,Mining Drones (x3),interactive,usage_75_99,p2,"Using the attached style reference and matching the base component exactly, create state variant 'usage_75_99' for component 'Mining Drones (x3)' in 'Mining Drone Bay Room'. Change only state cues: heavy wear, strong warning glow, soot/scuffs and stressed materials. Preserve camera, scale, line weight, material details. No text, no labels, no UI. match this style exactly; side-view cutaway module language; no text/no labels/no UI; consistent line weight and colour temperature with reference."
fusion_drive_t2__plasma_chamber_core__usage_0_24,state_variant,fusion_drive_t2,Fusion Drive Room,propulsion,2,plasma_chamber_core,Plasma Chamber Core,interactive,usage_0_24,p2,"Using the attached style reference and matching the base component exactly, create state variant 'usage_0_24' for component 'Plasma Chamber Core' in 'Fusion Drive Room'. Change only state cues: clean surfaces, low heat bloom, minimal wear. Preserve camera, scale, line weight, material details. No text, no labels, no UI. match this style exactly; side-view cutaway module language; no text/no labels/no UI; consistent line weight and colour temperature with reference."
fusion_drive_t2__plasma_chamber_core__usage_100,state_variant,fusion_drive_t2,Fusion Drive Room,propulsion,2,plasma_chamber_core,Plasma Chamber Core,interactive,usage_100,p2,"Using the attached style reference and matching the base component exactly, create state variant 'usage_100' for component 'Plasma Chamber Core' in 'Fusion Drive Room'. Change only state cues: near-failure/depleted look, severe wear, emergency warning cues. Preserve camera, scale, line weight, material details. No text, no labels, no UI. match this style exactly; side-view cutaway module language; no text/no labels/no UI; consistent line weight and colour temperature with reference."
fusion_drive_t2__plasma_chamber_core__usage_25_49,state_variant,fusion_drive_t2,Fusion Drive Room,propulsion,2,plasma_chamber_core,Plasma Chamber Core,interactive,usage_25_49,p2,"Using the attached style reference and matching the base component exactly, create state variant 'usage_25_49' for component 'Plasma Chamber Core' in 'Fusion Drive Room'. Change only state cues: mild scorch marks and minor scratches, slightly warmer highlights. Preserve camera, scale, line weight, material details. No text, no labels, no UI. match this style exactly; side-view cutaway module language; no text/no labels/no UI; consistent line weight and colour temperature with reference."
fusion_drive_t2__plasma_chamber_core__usage_50_74,state_variant,fusion_drive_t2,Fusion Drive Room,propulsion,2,plasma_chamber_core,Plasma Chamber Core,interactive,usage_50_74,p2,"Using the attached style reference and matching the base component exactly, create state variant 'usage_50_74' for component 'Plasma Chamber Core' in 'Fusion Drive Room'. Change only state cues: moderate wear, heat bloom, visible scratches and warning tint. Preserve camera, scale, line weight, material details. No text, no labels, no UI. match this style exactly; side-view cutaway module language; no text/no labels/no UI; consistent line weight and colour temperature with reference."
fusion_drive_t2__plasma_chamber_core__usage_75_99,state_variant,fusion_drive_t2,Fusion Drive Room,propulsion,2,plasma_chamber_core,Plasma Chamber Core,interactive,usage_75_99,p2,"Using the attached style reference and matching the base component exactly, create state variant 'usage_75_99' for component 'Plasma Chamber Core' in 'Fusion Drive Room'. Change only state cues: heavy wear, strong warning glow, soot/scuffs and stressed materials. Preserve camera, scale, line weight, material details. No text, no labels, no UI. match this style exactly; side-view cutaway module language; no text/no labels/no UI; consistent line weight and colour temperature with reference."
fusion_reactor_t2__magenta_energy_orb__usage_0_24,state_variant,fusion_reactor_t2,Fusion Reactor Room,power,2,magenta_energy_orb,Magenta Energy Orb,interactive,usage_0_24,p2,"Using the attached style reference and matching the base component exactly, create state variant 'usage_0_24' for component 'Magenta Energy Orb' in 'Fusion Reactor Room'. Change only state cues: clean surfaces, low heat bloom, minimal wear. Preserve camera, scale, line weight, material details. No text, no labels, no UI. match this style exactly; side-view cutaway module language; no text/no labels/no UI; consistent line weight and colour temperature with reference."
fusion_reactor_t2__magenta_energy_orb__usage_100,state_variant,fusion_reactor_t2,Fusion Reactor Room,power,2,magenta_energy_orb,Magenta Energy Orb,interactive,usage_100,p2,"Using the attached style reference and matching the base component exactly, create state variant 'usage_100' for component 'Magenta Energy Orb' in 'Fusion Reactor Room'. Change only state cues: near-failure/depleted look, severe wear, emergency warning cues. Preserve camera, scale, line weight, material details. No text, no labels, no UI. match this style exactly; side-view cutaway module language; no text/no labels/no UI; consistent line weight and colour temperature with reference."
fusion_reactor_t2__magenta_energy_orb__usage_25_49,state_variant,fusion_reactor_t2,Fusion Reactor Room,power,2,magenta_energy_orb,Magenta Energy Orb,interactive,usage_25_49,p2,"Using the attached style reference and matching the base component exactly, create state variant 'usage_25_49' for component 'Magenta Energy Orb' in 'Fusion Reactor Room'. Change only state cues: mild scorch marks and minor scratches, slightly warmer highlights. Preserve camera, scale, line weight, material details. No text, no labels, no UI. match this style exactly; side-view cutaway module language; no text/no labels/no UI; consistent line weight and colour temperature with reference."
fusion_reactor_t2__magenta_energy_orb__usage_50_74,state_variant,fusion_reactor_t2,Fusion Reactor Room,power,2,magenta_energy_orb,Magenta Energy Orb,interactive,usage_50_74,p2,"Using the attached style reference and matching the base component exactly, create state variant 'usage_50_74' for component 'Magenta Energy Orb' in 'Fusion Reactor Room'. Change only state cues: moderate wear, heat bloom, visible scratches and warning tint. Preserve camera, scale, line weight, material details. No text, no labels, no UI. match this style exactly; side-view cutaway module language; no text/no labels/no UI; consistent line weight and colour temperature with reference."
fusion_reactor_t2__magenta_energy_orb__usage_75_99,state_variant,fusion_reactor_t2,Fusion Reactor Room,power,2,magenta_energy_orb,Magenta Energy Orb,interactive,usage_75_99,p2,"Using the attached style reference and matching the base component exactly, create state variant 'usage_75_99' for component 'Magenta Energy Orb' in 'Fusion Reactor Room'. Change only state cues: heavy wear, strong warning glow, soot/scuffs and stressed materials. Preserve camera, scale, line weight, material details. No text, no labels, no UI. match this style exactly; side-view cutaway module language; no text/no labels/no UI; consistent line weight and colour temperature with reference."
ion_drive_t3__ion_thruster_array__usage_0_24,state_variant,ion_drive_t3,Ion Drive Room,propulsion,3,ion_thruster_array,Ion Thruster Array,interactive,usage_0_24,p2,"Using the attached style reference and matching the base component exactly, create state variant 'usage_0_24' for component 'Ion Thruster Array' in 'Ion Drive Room'. Change only state cues: clean surfaces, low heat bloom, minimal wear. Preserve camera, scale, line weight, material details. No text, no labels, no UI. match this style exactly; side-view cutaway module language; no text/no labels/no UI; consistent line weight and colour temperature with reference."
ion_drive_t3__ion_thruster_array__usage_100,state_variant,ion_drive_t3,Ion Drive Room,propulsion,3,ion_thruster_array,Ion Thruster Array,interactive,usage_100,p2,"Using the attached style reference and matching the base component exactly, create state variant 'usage_100' for component 'Ion Thruster Array' in 'Ion Drive Room'. Change only state cues: near-failure/depleted look, severe wear, emergency warning cues. Preserve camera, scale, line weight, material details. No text, no labels, no UI. match this style exactly; side-view cutaway module language; no text/no labels/no UI; consistent line weight and colour temperature with reference."
ion_drive_t3__ion_thruster_array__usage_25_49,state_variant,ion_drive_t3,Ion Drive Room,propulsion,3,ion_thruster_array,Ion Thruster Array,interactive,usage_25_49,p2,"Using the attached style reference and matching the base component exactly, create state variant 'usage_25_49' for component 'Ion Thruster Array' in 'Ion Drive Room'. Change only state cues: mild scorch marks and minor scratches, slightly warmer highlights. Preserve camera, scale, line weight, material details. No text, no labels, no UI. match this style exactly; side-view cutaway module language; no text/no labels/no UI; consistent line weight and colour temperature with reference."
ion_drive_t3__ion_thruster_array__usage_50_74,state_variant,ion_drive_t3,Ion Drive Room,propulsion,3,ion_thruster_array,Ion Thruster Array,interactive,usage_50_74,p2,"Using the attached style reference and matching the base component exactly, create state variant 'usage_50_74' for component 'Ion Thruster Array' in 'Ion Drive Room'. Change only state cues: moderate wear, heat bloom, visible scratches and warning tint. Preserve camera, scale, line weight, material details. No text, no labels, no UI. match this style exactly; side-view cutaway module language; no text/no labels/no UI; consistent line weight and colour temperature with reference."
ion_drive_t3__ion_thruster_array__usage_75_99,state_variant,ion_drive_t3,Ion Drive Room,propulsion,3,ion_thruster_array,Ion Thruster Array,interactive,usage_75_99,p2,"Using the attached style reference and matching the base component exactly, create state variant 'usage_75_99' for component 'Ion Thruster Array' in 'Ion Drive Room'. Change only state cues: heavy wear, strong warning glow, soot/scuffs and stressed materials. Preserve camera, scale, line weight, material details. No text, no labels, no UI. match this style exactly; side-view cutaway module language; no text/no labels/no UI; consistent line weight and colour temperature with reference."
ion_drive_t3__xenon_canister_manifold__usage_0_24,state_variant,ion_drive_t3,Ion Drive Room,propulsion,3,xenon_canister_manifold,Xenon Canister Manifold,interactive,usage_0_24,p2,"Using the attached style reference and matching the base component exactly, create state variant 'usage_0_24' for component 'Xenon Canister Manifold' in 'Ion Drive Room'. Change only state cues: clean surfaces, low heat bloom, minimal wear. Preserve camera, scale, line weight, material details. No text, no labels, no UI. match this style exactly; side-view cutaway module language; no text/no labels/no UI; consistent line weight and colour temperature with reference."
ion_drive_t3__xenon_canister_manifold__usage_100,state_variant,ion_drive_t3,Ion Drive Room,propulsion,3,xenon_canister_manifold,Xenon Canister Manifold,interactive,usage_100,p2,"Using the attached style reference and matching the base component exactly, create state variant 'usage_100' for component 'Xenon Canister Manifold' in 'Ion Drive Room'. Change only state cues: near-failure/depleted look, severe wear, emergency warning cues. Preserve camera, scale, line weight, material details. No text, no labels, no UI. match this style exactly; side-view cutaway module language; no text/no labels/no UI; consistent line weight and colour temperature with reference."
ion_drive_t3__xenon_canister_manifold__usage_25_49,state_variant,ion_drive_t3,Ion Drive Room,propulsion,3,xenon_canister_manifold,Xenon Canister Manifold,interactive,usage_25_49,p2,"Using the attached style reference and matching the base component exactly, create state variant 'usage_25_49' for component 'Xenon Canister Manifold' in 'Ion Drive Room'. Change only state cues: mild scorch marks and minor scratches, slightly warmer highlights. Preserve camera, scale, line weight, material details. No text, no labels, no UI. match this style exactly; side-view cutaway module language; no text/no labels/no UI; consistent line weight and colour temperature with reference."
ion_drive_t3__xenon_canister_manifold__usage_50_74,state_variant,ion_drive_t3,Ion Drive Room,propulsion,3,xenon_canister_manifold,Xenon Canister Manifold,interactive,usage_50_74,p2,"Using the attached style reference and matching the base component exactly, create state variant 'usage_50_74' for component 'Xenon Canister Manifold' in 'Ion Drive Room'. Change only state cues: moderate wear, heat bloom, visible scratches and warning tint. Preserve camera, scale, line weight, material details. No text, no labels, no UI. match this style exactly; side-view cutaway module language; no text/no labels/no UI; consistent line weight and colour temperature with reference."
ion_drive_t3__xenon_canister_manifold__usage_75_99,state_variant,ion_drive_t3,Ion Drive Room,propulsion,3,xenon_canister_manifold,Xenon Canister Manifold,interactive,usage_75_99,p2,"Using the attached style reference and matching the base component exactly, create state variant 'usage_75_99' for component 'Xenon Canister Manifold' in 'Ion Drive Room'. Change only state cues: heavy wear, strong warning glow, soot/scuffs and stressed materials. Preserve camera, scale, line weight, material details. No text, no labels, no UI. match this style exactly; side-view cutaway module language; no text/no labels/no UI; consistent line weight and colour temperature with reference."
large_tank_t2__automated_pumping_unit__usage_0_24,state_variant,large_tank_t2,Large Fuel Tank Room,fuel,2,automated_pumping_unit,Automated Pumping Unit,interactive,usage_0_24,p2,"Using the attached style reference and matching the base component exactly, create state variant 'usage_0_24' for component 'Automated Pumping Unit' in 'Large Fuel Tank Room'. Change only state cues: clean surfaces, low heat bloom, minimal wear. Preserve camera, scale, line weight, material details. No text, no labels, no UI. match this style exactly; side-view cutaway module language; no text/no labels/no UI; consistent line weight and colour temperature with reference."
large_tank_t2__automated_pumping_unit__usage_100,state_variant,large_tank_t2,Large Fuel Tank Room,fuel,2,automated_pumping_unit,Automated Pumping Unit,interactive,usage_100,p2,"Using the attached style reference and matching the base component exactly, create state variant 'usage_100' for component 'Automated Pumping Unit' in 'Large Fuel Tank Room'. Change only state cues: near-failure/depleted look, severe wear, emergency warning cues. Preserve camera, scale, line weight, material details. No text, no labels, no UI. match this style exactly; side-view cutaway module language; no text/no labels/no UI; consistent line weight and colour temperature with reference."
large_tank_t2__automated_pumping_unit__usage_25_49,state_variant,large_tank_t2,Large Fuel Tank Room,fuel,2,automated_pumping_unit,Automated Pumping Unit,interactive,usage_25_49,p2,"Using the attached style reference and matching the base component exactly, create state variant 'usage_25_49' for component 'Automated Pumping Unit' in 'Large Fuel Tank Room'. Change only state cues: mild scorch marks and minor scratches, slightly warmer highlights. Preserve camera, scale, line weight, material details. No text, no labels, no UI. match this style exactly; side-view cutaway module language; no text/no labels/no UI; consistent line weight and colour temperature with reference."
large_tank_t2__automated_pumping_unit__usage_50_74,state_variant,large_tank_t2,Large Fuel Tank Room,fuel,2,automated_pumping_unit,Automated Pumping Unit,interactive,usage_50_74,p2,"Using the attached style reference and matching the base component exactly, create state variant 'usage_50_74' for component 'Automated Pumping Unit' in 'Large Fuel Tank Room'. Change only state cues: moderate wear, heat bloom, visible scratches and warning tint. Preserve camera, scale, line weight, material details. No text, no labels, no UI. match this style exactly; side-view cutaway module language; no text/no labels/no UI; consistent line weight and colour temperature with reference."
large_tank_t2__automated_pumping_unit__usage_75_99,state_variant,large_tank_t2,Large Fuel Tank Room,fuel,2,automated_pumping_unit,Automated Pumping Unit,interactive,usage_75_99,p2,"Using the attached style reference and matching the base component exactly, create state variant 'usage_75_99' for component 'Automated Pumping Unit' in 'Large Fuel Tank Room'. Change only state cues: heavy wear, strong warning glow, soot/scuffs and stressed materials. Preserve camera, scale, line weight, material details. No text, no labels, no UI. match this style exactly; side-view cutaway module language; no text/no labels/no UI; consistent line weight and colour temperature with reference."
large_tank_t2__frosted_fuel_viewport_large__usage_0_24,state_variant,large_tank_t2,Large Fuel Tank Room,fuel,2,frosted_fuel_viewport_large,Large Fuel Viewport,interactive,usage_0_24,p2,"Using the attached style reference and matching the base component exactly, create state variant 'usage_0_24' for component 'Large Fuel Viewport' in 'Large Fuel Tank Room'. Change only state cues: clean surfaces, low heat bloom, minimal wear. Preserve camera, scale, line weight, material details. No text, no labels, no UI. match this style exactly; side-view cutaway module language; no text/no labels/no UI; consistent line weight and colour temperature with reference."
large_tank_t2__frosted_fuel_viewport_large__usage_100,state_variant,large_tank_t2,Large Fuel Tank Room,fuel,2,frosted_fuel_viewport_large,Large Fuel Viewport,interactive,usage_100,p2,"Using the attached style reference and matching the base component exactly, create state variant 'usage_100' for component 'Large Fuel Viewport' in 'Large Fuel Tank Room'. Change only state cues: near-failure/depleted look, severe wear, emergency warning cues. Preserve camera, scale, line weight, material details. No text, no labels, no UI. match this style exactly; side-view cutaway module language; no text/no labels/no UI; consistent line weight and colour temperature with reference."
large_tank_t2__frosted_fuel_viewport_large__usage_25_49,state_variant,large_tank_t2,Large Fuel Tank Room,fuel,2,frosted_fuel_viewport_large,Large Fuel Viewport,interactive,usage_25_49,p2,"Using the attached style reference and matching the base component exactly, create state variant 'usage_25_49' for component 'Large Fuel Viewport' in 'Large Fuel Tank Room'. Change only state cues: mild scorch marks and minor scratches, slightly warmer highlights. Preserve camera, scale, line weight, material details. No text, no labels, no UI. match this style exactly; side-view cutaway module language; no text/no labels/no UI; consistent line weight and colour temperature with reference."
large_tank_t2__frosted_fuel_viewport_large__usage_50_74,state_variant,large_tank_t2,Large Fuel Tank Room,fuel,2,frosted_fuel_viewport_large,Large Fuel Viewport,interactive,usage_50_74,p2,"Using the attached style reference and matching the base component exactly, create state variant 'usage_50_74' for component 'Large Fuel Viewport' in 'Large Fuel Tank Room'. Change only state cues: moderate wear, heat bloom, visible scratches and warning tint. Preserve camera, scale, line weight, material details. No text, no labels, no UI. match this style exactly; side-view cutaway module language; no text/no labels/no UI; consistent line weight and colour temperature with reference."
large_tank_t2__frosted_fuel_viewport_large__usage_75_99,state_variant,large_tank_t2,Large Fuel Tank Room,fuel,2,frosted_fuel_viewport_large,Large Fuel Viewport,interactive,usage_75_99,p2,"Using the attached style reference and matching the base component exactly, create state variant 'usage_75_99' for component 'Large Fuel Viewport' in 'Large Fuel Tank Room'. Change only state cues: heavy wear, strong warning glow, soot/scuffs and stressed materials. Preserve camera, scale, line weight, material details. No text, no labels, no UI. match this style exactly; side-view cutaway module language; no text/no labels/no UI; consistent line weight and colour temperature with reference."
large_tank_t2__main_fuel_tank__usage_0_24,state_variant,large_tank_t2,Large Fuel Tank Room,fuel,2,main_fuel_tank,Main Fuel Tank,interactive,usage_0_24,p2,"Using the attached style reference and matching the base component exactly, create state variant 'usage_0_24' for component 'Main Fuel Tank' in 'Large Fuel Tank Room'. Change only state cues: clean surfaces, low heat bloom, minimal wear. Preserve camera, scale, line weight, material details. No text, no labels, no UI. match this style exactly; side-view cutaway module language; no text/no labels/no UI; consistent line weight and colour temperature with reference."
large_tank_t2__main_fuel_tank__usage_100,state_variant,large_tank_t2,Large Fuel Tank Room,fuel,2,main_fuel_tank,Main Fuel Tank,interactive,usage_100,p2,"Using the attached style reference and matching the base component exactly, create state variant 'usage_100' for component 'Main Fuel Tank' in 'Large Fuel Tank Room'. Change only state cues: near-failure/depleted look, severe wear, emergency warning cues. Preserve camera, scale, line weight, material details. No text, no labels, no UI. match this style exactly; side-view cutaway module language; no text/no labels/no UI; consistent line weight and colour temperature with reference."
large_tank_t2__main_fuel_tank__usage_25_49,state_variant,large_tank_t2,Large Fuel Tank Room,fuel,2,main_fuel_tank,Main Fuel Tank,interactive,usage_25_49,p2,"Using the attached style reference and matching the base component exactly, create state variant 'usage_25_49' for component 'Main Fuel Tank' in 'Large Fuel Tank Room'. Change only state cues: mild scorch marks and minor scratches, slightly warmer highlights. Preserve camera, scale, line weight, material details. No text, no labels, no UI. match this style exactly; side-view cutaway module language; no text/no labels/no UI; consistent line weight and colour temperature with reference."
large_tank_t2__main_fuel_tank__usage_50_74,state_variant,large_tank_t2,Large Fuel Tank Room,fuel,2,main_fuel_tank,Main Fuel Tank,interactive,usage_50_74,p2,"Using the attached style reference and matching the base component exactly, create state variant 'usage_50_74' for component 'Main Fuel Tank' in 'Large Fuel Tank Room'. Change only state cues: moderate wear, heat bloom, visible scratches and warning tint. Preserve camera, scale, line weight, material details. No text, no labels, no UI. match this style exactly; side-view cutaway module language; no text/no labels/no UI; consistent line weight and colour temperature with reference."
large_tank_t2__main_fuel_tank__usage_75_99,state_variant,large_tank_t2,Large Fuel Tank Room,fuel,2,main_fuel_tank,Main Fuel Tank,interactive,usage_75_99,p2,"Using the attached style reference and matching the base component exactly, create state variant 'usage_75_99' for component 'Main Fuel Tank' in 'Large Fuel Tank Room'. Change only state cues: heavy wear, strong warning glow, soot/scuffs and stressed materials. Preserve camera, scale, line weight, material details. No text, no labels, no UI. match this style exactly; side-view cutaway module language; no text/no labels/no UI; consistent line weight and colour temperature with reference."
mining_drill_t1__drill_bit_exposed__usage_0_24,state_variant,mining_drill_t1,Mining Drill Room,mining,1,drill_bit_exposed,Exposed Drill Bit,interactive,usage_0_24,p2,"Using the attached style reference and matching the base component exactly, create state variant 'usage_0_24' for component 'Exposed Drill Bit' in 'Mining Drill Room'. Change only state cues: clean surfaces, low heat bloom, minimal wear. Preserve camera, scale, line weight, material details. No text, no labels, no UI. match this style exactly; side-view cutaway module language; no text/no labels/no UI; consistent line weight and colour temperature with reference."
mining_drill_t1__drill_bit_exposed__usage_100,state_variant,mining_drill_t1,Mining Drill Room,mining,1,drill_bit_exposed,Exposed Drill Bit,interactive,usage_100,p2,"Using the attached style reference and matching the base component exactly, create state variant 'usage_100' for component 'Exposed Drill Bit' in 'Mining Drill Room'. Change only state cues: near-failure/depleted look, severe wear, emergency warning cues. Preserve camera, scale, line weight, material details. No text, no labels, no UI. match this style exactly; side-view cutaway module language; no text/no labels/no UI; consistent line weight and colour temperature with reference."
mining_drill_t1__drill_bit_exposed__usage_25_49,state_variant,mining_drill_t1,Mining Drill Room,mining,1,drill_bit_exposed,Exposed Drill Bit,interactive,usage_25_49,p2,"Using the attached style reference and matching the base component exactly, create state variant 'usage_25_49' for component 'Exposed Drill Bit' in 'Mining Drill Room'. Change only state cues: mild scorch marks and minor scratches, slightly warmer highlights. Preserve camera, scale, line weight, material details. No text, no labels, no UI. match this style exactly; side-view cutaway module language; no text/no labels/no UI; consistent line weight and colour temperature with reference."
mining_drill_t1__drill_bit_exposed__usage_50_74,state_variant,mining_drill_t1,Mining Drill Room,mining,1,drill_bit_exposed,Exposed Drill Bit,interactive,usage_50_74,p2,"Using the attached style reference and matching the base component exactly, create state variant 'usage_50_74' for component 'Exposed Drill Bit' in 'Mining Drill Room'. Change only state cues: moderate wear, heat bloom, visible scratches and warning tint. Preserve camera, scale, line weight, material details. No text, no labels, no UI. match this style exactly; side-view cutaway module language; no text/no labels/no UI; consistent line weight and colour temperature with reference."
mining_drill_t1__drill_bit_exposed__usage_75_99,state_variant,mining_drill_t1,Mining Drill Room,mining,1,drill_bit_exposed,Exposed Drill Bit,interactive,usage_75_99,p2,"Using the attached style reference and matching the base component exactly, create state variant 'usage_75_99' for component 'Exposed Drill Bit' in 'Mining Drill Room'. Change only state cues: heavy wear, strong warning glow, soot/scuffs and stressed materials. Preserve camera, scale, line weight, material details. No text, no labels, no UI. match this style exactly; side-view cutaway module language; no text/no labels/no UI; consistent line weight and colour temperature with reference."
mining_drill_t1__drill_cable_drum__usage_0_24,state_variant,mining_drill_t1,Mining Drill Room,mining,1,drill_cable_drum,Drill Cable Drum,interactive,usage_0_24,p2,"Using the attached style reference and matching the base component exactly, create state variant 'usage_0_24' for component 'Drill Cable Drum' in 'Mining Drill Room'. Change only state cues: clean surfaces, low heat bloom, minimal wear. Preserve camera, scale, line weight, material details. No text, no labels, no UI. match this style exactly; side-view cutaway module language; no text/no labels/no UI; consistent line weight and colour temperature with reference."
mining_drill_t1__drill_cable_drum__usage_100,state_variant,mining_drill_t1,Mining Drill Room,mining,1,drill_cable_drum,Drill Cable Drum,interactive,usage_100,p2,"Using the attached style reference and matching the base component exactly, create state variant 'usage_100' for component 'Drill Cable Drum' in 'Mining Drill Room'. Change only state cues: near-failure/depleted look, severe wear, emergency warning cues. Preserve camera, scale, line weight, material details. No text, no labels, no UI. match this style exactly; side-view cutaway module language; no text/no labels/no UI; consistent line weight and colour temperature with reference."
mining_drill_t1__drill_cable_drum__usage_25_49,state_variant,mining_drill_t1,Mining Drill Room,mining,1,drill_cable_drum,Drill Cable Drum,interactive,usage_25_49,p2,"Using the attached style reference and matching the base component exactly, create state variant 'usage_25_49' for component 'Drill Cable Drum' in 'Mining Drill Room'. Change only state cues: mild scorch marks and minor scratches, slightly warmer highlights. Preserve camera, scale, line weight, material details. No text, no labels, no UI. match this style exactly; side-view cutaway module language; no text/no labels/no UI; consistent line weight and colour temperature with reference."
mining_drill_t1__drill_cable_drum__usage_50_74,state_variant,mining_drill_t1,Mining Drill Room,mining,1,drill_cable_drum,Drill Cable Drum,interactive,usage_50_74,p2,"Using the attached style reference and matching the base component exactly, create state variant 'usage_50_74' for component 'Drill Cable Drum' in 'Mining Drill Room'. Change only state cues: moderate wear, heat bloom, visible scratches and warning tint. Preserve camera, scale, line weight, material details. No text, no labels, no UI. match this style exactly; side-view cutaway module language; no text/no labels/no UI; consistent line weight and colour temperature with reference."
mining_drill_t1__drill_cable_drum__usage_75_99,state_variant,mining_drill_t1,Mining Drill Room,mining,1,drill_cable_drum,Drill Cable Drum,interactive,usage_75_99,p2,"Using the attached style reference and matching the base component exactly, create state variant 'usage_75_99' for component 'Drill Cable Drum' in 'Mining Drill Room'. Change only state cues: heavy wear, strong warning glow, soot/scuffs and stressed materials. Preserve camera, scale, line weight, material details. No text, no labels, no UI. match this style exactly; side-view cutaway module language; no text/no labels/no UI; consistent line weight and colour temperature with reference."
mining_drill_t1__folded_drill_arm__usage_0_24,state_variant,mining_drill_t1,Mining Drill Room,mining,1,folded_drill_arm,Folded Drill Arm,interactive,usage_0_24,p2,"Using the attached style reference and matching the base component exactly, create state variant 'usage_0_24' for component 'Folded Drill Arm' in 'Mining Drill Room'. Change only state cues: clean surfaces, low heat bloom, minimal wear. Preserve camera, scale, line weight, material details. No text, no labels, no UI. match this style exactly; side-view cutaway module language; no text/no labels/no UI; consistent line weight and colour temperature with reference."
mining_drill_t1__folded_drill_arm__usage_100,state_variant,mining_drill_t1,Mining Drill Room,mining,1,folded_drill_arm,Folded Drill Arm,interactive,usage_100,p2,"Using the attached style reference and matching the base component exactly, create state variant 'usage_100' for component 'Folded Drill Arm' in 'Mining Drill Room'. Change only state cues: near-failure/depleted look, severe wear, emergency warning cues. Preserve camera, scale, line weight, material details. No text, no labels, no UI. match this style exactly; side-view cutaway module language; no text/no labels/no UI; consistent line weight and colour temperature with reference."
mining_drill_t1__folded_drill_arm__usage_25_49,state_variant,mining_drill_t1,Mining Drill Room,mining,1,folded_drill_arm,Folded Drill Arm,interactive,usage_25_49,p2,"Using the attached style reference and matching the base component exactly, create state variant 'usage_25_49' for component 'Folded Drill Arm' in 'Mining Drill Room'. Change only state cues: mild scorch marks and minor scratches, slightly warmer highlights. Preserve camera, scale, line weight, material details. No text, no labels, no UI. match this style exactly; side-view cutaway module language; no text/no labels/no UI; consistent line weight and colour temperature with reference."
