asset_id,asset_type,room_id,room_name,category,tier,component_id,component_name,component_kind,state_key,priority,prompt
cargo_bay_t1__ore_crates_set__base,component,cargo_bay_t1,Cargo Bay Room,storage,1,ore_crates_set,Ore Crates,interactive,base,p0,"Using the attached style reference, create a single isolated room component sprite for a spacecraft dollhouse interior system. Component: Ore Crates. Category: Cargo Bay Room. Side-view cross-section, clean cutout silhouette, no text, no labels, no UI, no characters. Designed for 2:1 room tile composition. match this style exactly; side-view cutaway module language; no text/no labels/no UI; consistent line weight and colour temperature with reference."
cargo_bay_t1__specimen_containers_clamped__base,component,cargo_bay_t1,Cargo Bay Room,storage,1,specimen_containers_clamped,Specimen Containers,interactive,base,p0,"Using the attached style reference, create a single isolated room component sprite for a spacecraft dollhouse interior system. Component: Specimen Containers. Category: Cargo Bay Room. Side-view cross-section, clean cutout silhouette, no text, no labels, no UI, no characters. Designed for 2:1 room tile composition. match this style exactly; side-view cutaway module language; no text/no labels/no UI; consistent line weight and colour temperature with reference."
cargo_bay_t1__ceiling_robotic_arm__active,state_variant,cargo_bay_t1,Cargo Bay Room,storage,1,ceiling_robotic_arm,Ceiling Robotic Arm,interactive,active,p1,"Using the attached style reference and matching the base component exactly, create state variant 'active' for component 'Ceiling Robotic Arm' in 'Cargo Bay Room'. Change only state cues: brighter active glow, subtle motion/energy cues, engaged indicators. Preserve camera, scale, line weight, material details. No text, no labels, no UI. match this style exactly; side-view cutaway module language; no text/no labels/no UI; consistent line weight and colour temperature with reference."
cargo_bay_t1__ceiling_robotic_arm__cooldown,state_variant,cargo_bay_t1,Cargo Bay Room,storage,1,ceiling_robotic_arm,Ceiling Robotic Arm,interactive,cooldown,p1,"Using the attached style reference and matching the base component exactly, create state variant 'cooldown' for component 'Ceiling Robotic Arm' in 'Cargo Bay Room'. Change only state cues: reduced glow with cooling/venting cues and amber warning flicker. Preserve camera, scale, line weight, material details. No text, no labels, no UI. match this style exactly; side-view cutaway module language; no text/no labels/no UI; consistent line weight and colour temperature with reference."
cargo_bay_t1__ceiling_robotic_arm__damaged,state_variant,cargo_bay_t1,Cargo Bay Room,storage,1,ceiling_robotic_arm,Ceiling Robotic Arm,interactive,damaged,p1,"Using the attached style reference and matching the base component exactly, create state variant 'damaged' for component 'Ceiling Robotic Arm' in 'Cargo Bay Room'. Change only state cues: visible wear, sparks or cracks, warning lights and degraded output. Preserve camera, scale, line weight, material details. No text, no labels, no UI. match this style exactly; side-view cutaway module language; no text/no labels/no UI; consistent line weight and colour temperature with reference."
cargo_bay_t1__ceiling_robotic_arm__depleted,state_variant,cargo_bay_t1,Cargo Bay Room,storage,1,ceiling_robotic_arm,Ceiling Robotic Arm,interactive,depleted,p1,"Using the attached style reference and matching the base component exactly, create state variant 'depleted' for component 'Ceiling Robotic Arm' in 'Cargo Bay Room'. Change only state cues: minimal or no glow, offline indicators, depleted resource cues. Preserve camera, scale, line weight, material details. No text, no labels, no UI. match this style exactly; side-view cutaway module language; no text/no labels/no UI; consistent line weight and colour temperature with reference."
cargo_bay_t1__ceiling_robotic_arm__idle,state_variant,cargo_bay_t1,Cargo Bay Room,storage,1,ceiling_robotic_arm,Ceiling Robotic Arm,interactive,idle,p1,"Using the attached style reference and matching the base component exactly, create state variant 'idle' for component 'Ceiling Robotic Arm' in 'Cargo Bay Room'. Change only state cues: stable indicator lights, neutral glow, no motion cues. Preserve camera, scale, line weight, material details. No text, no labels, no UI. match this style exactly; side-view cutaway module language; no text/no labels/no UI; consistent line weight and colour temperature with reference."
cargo_bay_t1__inventory_terminal__active,state_variant,cargo_bay_t1,Cargo Bay Room,storage,1,inventory_terminal,Inventory Terminal,interactive,active,p1,"Using the attached style reference and matching the base component exactly, create state variant 'active' for component 'Inventory Terminal' in 'Cargo Bay Room'. Change only state cues: brighter active glow, subtle motion/energy cues, engaged indicators. Preserve camera, scale, line weight, material details. No text, no labels, no UI. match this style exactly; side-view cutaway module language; no text/no labels/no UI; consistent line weight and colour temperature with reference."
cargo_bay_t1__inventory_terminal__cooldown,state_variant,cargo_bay_t1,Cargo Bay Room,storage,1,inventory_terminal,Inventory Terminal,interactive,cooldown,p1,"Using the attached style reference and matching the base component exactly, create state variant 'cooldown' for component 'Inventory Terminal' in 'Cargo Bay Room'. Change only state cues: reduced glow with cooling/venting cues and amber warning flicker. Preserve camera, scale, line weight, material details. No text, no labels, no UI. match this style exactly; side-view cutaway module language; no text/no labels/no UI; consistent line weight and colour temperature with reference."
cargo_bay_t1__inventory_terminal__damaged,state_variant,cargo_bay_t1,Cargo Bay Room,storage,1,inventory_terminal,Inventory Terminal,interactive,damaged,p1,"Using the attached style reference and matching the base component exactly, create state variant 'damaged' for component 'Inventory Terminal' in 'Cargo Bay Room'. Change only state cues: visible wear, sparks or cracks, warning lights and degraded output. Preserve camera, scale, line weight, material details. No text, no labels, no UI. match this style exactly; side-view cutaway module language; no text/no labels/no UI; consistent line weight and colour temperature with reference."
cargo_bay_t1__inventory_terminal__depleted,state_variant,cargo_bay_t1,Cargo Bay Room,storage,1,inventory_terminal,Inventory Terminal,interactive,depleted,p1,"Using the attached style reference and matching the base component exactly, create state variant 'depleted' for component 'Inventory Terminal' in 'Cargo Bay Room'. Change only state cues: minimal or no glow, offline indicators, depleted resource cues. Preserve camera, scale, line weight, material details. No text, no labels, no UI. match this style exactly; side-view cutaway module language; no text/no labels/no UI; consistent line weight and colour temperature with reference."
cargo_bay_t1__inventory_terminal__idle,state_variant,cargo_bay_t1,Cargo Bay Room,storage,1,inventory_terminal,Inventory Terminal,interactive,idle,p1,"Using the attached style reference and matching the base component exactly, create state variant 'idle' for component 'Inventory Terminal' in 'Cargo Bay Room'. Change only state cues: stable indicator lights, neutral glow, no motion cues. Preserve camera, scale, line weight, material details. No text, no labels, no UI. match this style exactly; side-view cutaway module language; no text/no labels/no UI; consistent line weight and colour temperature with reference."
cargo_bay_t1__ore_crates_set__active,state_variant,cargo_bay_t1,Cargo Bay Room,storage,1,ore_crates_set,Ore Crates,interactive,active,p1,"Using the attached style reference and matching the base component exactly, create state variant 'active' for component 'Ore Crates' in 'Cargo Bay Room'. Change only state cues: brighter active glow, subtle motion/energy cues, engaged indicators. Preserve camera, scale, line weight, material details. No text, no labels, no UI. match this style exactly; side-view cutaway module language; no text/no labels/no UI; consistent line weight and colour temperature with reference."
cargo_bay_t1__ore_crates_set__cooldown,state_variant,cargo_bay_t1,Cargo Bay Room,storage,1,ore_crates_set,Ore Crates,interactive,cooldown,p1,"Using the attached style reference and matching the base component exactly, create state variant 'cooldown' for component 'Ore Crates' in 'Cargo Bay Room'. Change only state cues: reduced glow with cooling/venting cues and amber warning flicker. Preserve camera, scale, line weight, material details. No text, no labels, no UI. match this style exactly; side-view cutaway module language; no text/no labels/no UI; consistent line weight and colour temperature with reference."
cargo_bay_t1__ore_crates_set__damaged,state_variant,cargo_bay_t1,Cargo Bay Room,storage,1,ore_crates_set,Ore Crates,interactive,damaged,p1,"Using the attached style reference and matching the base component exactly, create state variant 'damaged' for component 'Ore Crates' in 'Cargo Bay Room'. Change only state cues: visible wear, sparks or cracks, warning lights and degraded output. Preserve camera, scale, line weight, material details. No text, no labels, no UI. match this style exactly; side-view cutaway module language; no text/no labels/no UI; consistent line weight and colour temperature with reference."
cargo_bay_t1__ore_crates_set__depleted,state_variant,cargo_bay_t1,Cargo Bay Room,storage,1,ore_crates_set,Ore Crates,interactive,depleted,p1,"Using the attached style reference and matching the base component exactly, create state variant 'depleted' for component 'Ore Crates' in 'Cargo Bay Room'. Change only state cues: minimal or no glow, offline indicators, depleted resource cues. Preserve camera, scale, line weight, material details. No text, no labels, no UI. match this style exactly; side-view cutaway module language; no text/no labels/no UI; consistent line weight and colour temperature with reference."
cargo_bay_t1__ore_crates_set__idle,state_variant,cargo_bay_t1,Cargo Bay Room,storage,1,ore_crates_set,Ore Crates,interactive,idle,p1,"Using the attached style reference and matching the base component exactly, create state variant 'idle' for component 'Ore Crates' in 'Cargo Bay Room'. Change only state cues: stable indicator lights, neutral glow, no motion cues. Preserve camera, scale, line weight, material details. No text, no labels, no UI. match this style exactly; side-view cutaway module language; no text/no labels/no UI; consistent line weight and colour temperature with reference."
cargo_bay_t1__specimen_containers_clamped__active,state_variant,cargo_bay_t1,Cargo Bay Room,storage,1,specimen_containers_clamped,Specimen Containers,interactive,active,p1,"Using the attached style reference and matching the base component exactly, create state variant 'active' for component 'Specimen Containers' in 'Cargo Bay Room'. Change only state cues: brighter active glow, subtle motion/energy cues, engaged indicators. Preserve camera, scale, line weight, material details. No text, no labels, no UI. match this style exactly; side-view cutaway module language; no text/no labels/no UI; consistent line weight and colour temperature with reference."
cargo_bay_t1__specimen_containers_clamped__cooldown,state_variant,cargo_bay_t1,Cargo Bay Room,storage,1,specimen_containers_clamped,Specimen Containers,interactive,cooldown,p1,"Using the attached style reference and matching the base component exactly, create state variant 'cooldown' for component 'Specimen Containers' in 'Cargo Bay Room'. Change only state cues: reduced glow with cooling/venting cues and amber warning flicker. Preserve camera, scale, line weight, material details. No text, no labels, no UI. match this style exactly; side-view cutaway module language; no text/no labels/no UI; consistent line weight and colour temperature with reference."
cargo_bay_t1__specimen_containers_clamped__damaged,state_variant,cargo_bay_t1,Cargo Bay Room,storage,1,specimen_containers_clamped,Specimen Containers,interactive,damaged,p1,"Using the attached style reference and matching the base component exactly, create state variant 'damaged' for component 'Specimen Containers' in 'Cargo Bay Room'. Change only state cues: visible wear, sparks or cracks, warning lights and degraded output. Preserve camera, scale, line weight, material details. No text, no labels, no UI. match this style exactly; side-view cutaway module language; no text/no labels/no UI; consistent line weight and colour temperature with reference."
cargo_bay_t1__specimen_containers_clamped__depleted,state_variant,cargo_bay_t1,Cargo Bay Room,storage,1,specimen_containers_clamped,Specimen Containers,interactive,depleted,p1,"Using the attached style reference and matching the base component exactly, create state variant 'depleted' for component 'Specimen Containers' in 'Cargo Bay Room'. Change only state cues: minimal or no glow, offline indicators, depleted resource cues. Preserve camera, scale, line weight, material details. No text, no labels, no UI. match this style exactly; side-view cutaway module language; no text/no labels/no UI; consistent line weight and colour temperature with reference."
cargo_bay_t1__specimen_containers_clamped__idle,state_variant,cargo_bay_t1,Cargo Bay Room,storage,1,specimen_containers_clamped,Specimen Containers,interactive,idle,p1,"Using the attached style reference and matching the base component exactly, create state variant 'idle' for component 'Specimen Containers' in 'Cargo Bay Room'. Change only state cues: stable indicator lights, neutral glow, no motion cues. Preserve camera, scale, line weight, material details. No text, no labels, no UI. match this style exactly; side-view cutaway module language; no text/no labels/no UI; consistent line weight and colour temperature with reference."
cargo_bay_t1__room_composite__v1,room_composite,cargo_bay_t1,Cargo Bay Room,storage,1,room_composite,Room Composite,composite,base,p0,"Using the attached style reference, compose one 2:1 spacecraft room tile for 'Cargo Bay Room' using these components: floor_anchor_grid, ceiling_rail_track, ore_crates_set, specimen_containers_clamped, ceiling_robotic_arm, inventory_terminal. Keep module shell rectangular with flat top/bottom for stacking. Include only listed components and consistent accent lighting. No text, no labels, no UI, no rocket exterior. match this style exactly; side-view cutaway module language; no text/no labels/no UI; consistent line weight and colour temperature with reference."
style_anchor_v1,style_anchor,global,Global Style Anchor,global,n/a,style_anchor,Style Anchor,reference,base,p0,"Side-view cross-section cutaway of a single spacecraft interior room module. Illustrated sci-fi game asset style — clean detailed linework, metallic silver-grey interior walls with visible panel seams and riveted bolts, recessed floor lighting strips, equipment glowing with coloured sci-fi accent lights. Dark background (#0D0B14 deep space purple, near-black). No text, no labels, no UI. The module is a rectangular tile — flat top and bottom edges so it can stack with other modules. Landscape 2:1 ratio. Consistent illustrated style like a mobile space exploration game concept art, similar to how Pixel Starships looks but rendered in a modern illustrated style rather than retro pixel art. Single module only, no rocket exterior visible. match this style exactly; side-view cutaway module language; no text/no labels/no UI; consistent line weight and colour temperature with reference."
shell_kit_high_v1,shell_kit,global,Global Shell Kit (high),global,n/a,shell_high,Room Shell high,structural,base,p0,"Using the attached style reference, create an empty spacecraft interior room shell component variant 'high' with metallic panel seams, floor light strips, and stackable flat top/bottom module edges. No major equipment. 2:1 side-view cross-section. match this style exactly; side-view cutaway module language; no text/no labels/no UI; consistent line weight and colour temperature with reference."
shell_kit_mid_v1,shell_kit,global,Global Shell Kit (mid),global,n/a,shell_mid,Room Shell mid,structural,base,p0,"Using the attached style reference, create an empty spacecraft interior room shell component variant 'mid' with metallic panel seams, floor light strips, and stackable flat top/bottom module edges. No major equipment. 2:1 side-view cross-section. match this style exactly; side-view cutaway module language; no text/no labels/no UI; consistent line weight and colour temperature with reference."
shell_kit_starter_v1,shell_kit,global,Global Shell Kit (starter),global,n/a,shell_starter,Room Shell starter,structural,base,p0,"Using the attached style reference, create an empty spacecraft interior room shell component variant 'starter' with metallic panel seams, floor light strips, and stackable flat top/bottom module edges. No major equipment. 2:1 side-view cross-section. match this style exactly; side-view cutaway module language; no text/no labels/no UI; consistent line weight and colour temperature with reference."
mining_drill_t1__deployment_control_terminal__base,component,mining_drill_t1,Mining Drill Room,mining,1,deployment_control_terminal,Deployment Control Terminal,interactive,base,p0,"Using the attached style reference, create a single isolated room component sprite for a spacecraft dollhouse interior system. Component: Deployment Control Terminal. Category: Mining Drill Room. Side-view cross-section, clean cutout silhouette, no text, no labels, no UI, no characters. Designed for 2:1 room tile composition. match this style exactly; side-view cutaway module language; no text/no labels/no UI; consistent line weight and colour temperature with reference."
mining_drill_t1__drill_bit_exposed__base,component,mining_drill_t1,Mining Drill Room,mining,1,drill_bit_exposed,Exposed Drill Bit,interactive,base,p0,"Using the attached style reference, create a single isolated room component sprite for a spacecraft dollhouse interior system. Component: Exposed Drill Bit. Category: Mining Drill Room. Side-view cross-section, clean cutout silhouette, no text, no labels, no UI, no characters. Designed for 2:1 room tile composition. match this style exactly; side-view cutaway module language; no text/no labels/no UI; consistent line weight and colour temperature with reference."
mining_drill_t1__drill_cable_drum__base,component,mining_drill_t1,Mining Drill Room,mining,1,drill_cable_drum,Drill Cable Drum,interactive,base,p0,"Using the attached style reference, create a single isolated room component sprite for a spacecraft dollhouse interior system. Component: Drill Cable Drum. Category: Mining Drill Room. Side-view cross-section, clean cutout silhouette, no text, no labels, no UI, no characters. Designed for 2:1 room tile composition. match this style exactly; side-view cutaway module language; no text/no labels/no UI; consistent line weight and colour temperature with reference."
mining_drill_t1__drill_mount_frame__base,component,mining_drill_t1,Mining Drill Room,mining,1,drill_mount_frame,drill mount frame,structural,base,p1,"Using the attached style reference, create a single isolated room component sprite for a spacecraft dollhouse interior system. Component: drill_mount_frame. Category: Mining Drill Room. Side-view cross-section, clean cutout silhouette, no text, no labels, no UI, no characters. Designed for 2:1 room tile composition. match this style exactly; side-view cutaway module language; no text/no labels/no UI; consistent line weight and colour temperature with reference."
mining_drill_t1__floor_dampener_pads__base,component,mining_drill_t1,Mining Drill Room,mining,1,floor_dampener_pads,floor dampener pads,structural,base,p1,"Using the attached style reference, create a single isolated room component sprite for a spacecraft dollhouse interior system. Component: floor_dampener_pads. Category: Mining Drill Room. Side-view cross-section, clean cutout silhouette, no text, no labels, no UI, no characters. Designed for 2:1 room tile composition. match this style exactly; side-view cutaway module language; no text/no labels/no UI; consistent line weight and colour temperature with reference."
mining_drill_t1__floor_deployment_hatch__base,component,mining_drill_t1,Mining Drill Room,mining,1,floor_deployment_hatch,Floor Deployment Hatch,interactive,base,p0,"Using the attached style reference, create a single isolated room component sprite for a spacecraft dollhouse interior system. Component: Floor Deployment Hatch. Category: Mining Drill Room. Side-view cross-section, clean cutout silhouette, no text, no labels, no UI, no characters. Designed for 2:1 room tile composition. match this style exactly; side-view cutaway module language; no text/no labels/no UI; consistent line weight and colour temperature with reference."
mining_drill_t1__folded_drill_arm__base,component,mining_drill_t1,Mining Drill Room,mining,1,folded_drill_arm,Folded Drill Arm,interactive,base,p0,"Using the attached style reference, create a single isolated room component sprite for a spacecraft dollhouse interior system. Component: Folded Drill Arm. Category: Mining Drill Room. Side-view cross-section, clean cutout silhouette, no text, no labels, no UI, no characters. Designed for 2:1 room tile composition. match this style exactly; side-view cutaway module language; no text/no labels/no UI; consistent line weight and colour temperature with reference."
mining_drill_t1__hatch_seam_lines__base,component,mining_drill_t1,Mining Drill Room,mining,1,hatch_seam_lines,hatch seam lines,structural,base,p1,"Using the attached style reference, create a single isolated room component sprite for a spacecraft dollhouse interior system. Component: hatch_seam_lines. Category: Mining Drill Room. Side-view cross-section, clean cutout silhouette, no text, no labels, no UI, no characters. Designed for 2:1 room tile composition. match this style exactly; side-view cutaway module language; no text/no labels/no UI; consistent line weight and colour temperature with reference."
mining_drill_t1__deployment_control_terminal__active,state_variant,mining_drill_t1,Mining Drill Room,mining,1,deployment_control_terminal,Deployment Control Terminal,interactive,active,p1,"Using the attached style reference and matching the base component exactly, create state variant 'active' for component 'Deployment Control Terminal' in 'Mining Drill Room'. Change only state cues: brighter active glow, subtle motion/energy cues, engaged indicators. Preserve camera, scale, line weight, material details. No text, no labels, no UI. match this style exactly; side-view cutaway module language; no text/no labels/no UI; consistent line weight and colour temperature with reference."
mining_drill_t1__deployment_control_terminal__cooldown,state_variant,mining_drill_t1,Mining Drill Room,mining,1,deployment_control_terminal,Deployment Control Terminal,interactive,cooldown,p1,"Using the attached style reference and matching the base component exactly, create state variant 'cooldown' for component 'Deployment Control Terminal' in 'Mining Drill Room'. Change only state cues: reduced glow with cooling/venting cues and amber warning flicker. Preserve camera, scale, line weight, material details. No text, no labels, no UI. match this style exactly; side-view cutaway module language; no text/no labels/no UI; consistent line weight and colour temperature with reference."
mining_drill_t1__deployment_control_terminal__damaged,state_variant,mining_drill_t1,Mining Drill Room,mining,1,deployment_control_terminal,Deployment Control Terminal,interactive,damaged,p1,"Using the attached style reference and matching the base component exactly, create state variant 'damaged' for component 'Deployment Control Terminal' in 'Mining Drill Room'. Change only state cues: visible wear, sparks or cracks, warning lights and degraded output. Preserve camera, scale, line weight, material details. No text, no labels, no UI. match this style exactly; side-view cutaway module language; no text/no labels/no UI; consistent line weight and colour temperature with reference."
mining_drill_t1__deployment_control_terminal__depleted,state_variant,mining_drill_t1,Mining Drill Room,mining,1,deployment_control_terminal,Deployment Control Terminal,interactive,depleted,p1,"Using the attached style reference and matching the base component exactly, create state variant 'depleted' for component 'Deployment Control Terminal' in 'Mining Drill Room'. Change only state cues: minimal or no glow, offline indicators, depleted resource cues. Preserve camera, scale, line weight, material details. No text, no labels, no UI. match this style exactly; side-view cutaway module language; no text/no labels/no UI; consistent line weight and colour temperature with reference."
mining_drill_t1__deployment_control_terminal__idle,state_variant,mining_drill_t1,Mining Drill Room,mining,1,deployment_control_terminal,Deployment Control Terminal,interactive,idle,p1,"Using the attached style reference and matching the base component exactly, create state variant 'idle' for component 'Deployment Control Terminal' in 'Mining Drill Room'. Change only state cues: stable indicator lights, neutral glow, no motion cues. Preserve camera, scale, line weight, material details. No text, no labels, no UI. match this style exactly; side-view cutaway module language; no text/no labels/no UI; consistent line weight and colour temperature with reference."
mining_drill_t1__drill_bit_exposed__active,state_variant,mining_drill_t1,Mining Drill Room,mining,1,drill_bit_exposed,Exposed Drill Bit,interactive,active,p1,"Using the attached style reference and matching the base component exactly, create state variant 'active' for component 'Exposed Drill Bit' in 'Mining Drill Room'. Change only state cues: brighter active glow, subtle motion/energy cues, engaged indicators. Preserve camera, scale, line weight, material details. No text, no labels, no UI. match this style exactly; side-view cutaway module language; no text/no labels/no UI; consistent line weight and colour temperature with reference."
mining_drill_t1__drill_bit_exposed__cooldown,state_variant,mining_drill_t1,Mining Drill Room,mining,1,drill_bit_exposed,Exposed Drill Bit,interactive,cooldown,p1,"Using the attached style reference and matching the base component exactly, create state variant 'cooldown' for component 'Exposed Drill Bit' in 'Mining Drill Room'. Change only state cues: reduced glow with cooling/venting cues and amber warning flicker. Preserve camera, scale, line weight, material details. No text, no labels, no UI. match this style exactly; side-view cutaway module language; no text/no labels/no UI; consistent line weight and colour temperature with reference."
mining_drill_t1__drill_bit_exposed__damaged,state_variant,mining_drill_t1,Mining Drill Room,mining,1,drill_bit_exposed,Exposed Drill Bit,interactive,damaged,p1,"Using the attached style reference and matching the base component exactly, create state variant 'damaged' for component 'Exposed Drill Bit' in 'Mining Drill Room'. Change only state cues: visible wear, sparks or cracks, warning lights and degraded output. Preserve camera, scale, line weight, material details. No text, no labels, no UI. match this style exactly; side-view cutaway module language; no text/no labels/no UI; consistent line weight and colour temperature with reference."
mining_drill_t1__drill_bit_exposed__depleted,state_variant,mining_drill_t1,Mining Drill Room,mining,1,drill_bit_exposed,Exposed Drill Bit,interactive,depleted,p1,"Using the attached style reference and matching the base component exactly, create state variant 'depleted' for component 'Exposed Drill Bit' in 'Mining Drill Room'. Change only state cues: minimal or no glow, offline indicators, depleted resource cues. Preserve camera, scale, line weight, material details. No text, no labels, no UI. match this style exactly; side-view cutaway module language; no text/no labels/no UI; consistent line weight and colour temperature with reference."
mining_drill_t1__drill_bit_exposed__idle,state_variant,mining_drill_t1,Mining Drill Room,mining,1,drill_bit_exposed,Exposed Drill Bit,interactive,idle,p1,"Using the attached style reference and matching the base component exactly, create state variant 'idle' for component 'Exposed Drill Bit' in 'Mining Drill Room'. Change only state cues: stable indicator lights, neutral glow, no motion cues. Preserve camera, scale, line weight, material details. No text, no labels, no UI. match this style exactly; side-view cutaway module language; no text/no labels/no UI; consistent line weight and colour temperature with reference."
mining_drill_t1__drill_cable_drum__active,state_variant,mining_drill_t1,Mining Drill Room,mining,1,drill_cable_drum,Drill Cable Drum,interactive,active,p1,"Using the attached style reference and matching the base component exactly, create state variant 'active' for component 'Drill Cable Drum' in 'Mining Drill Room'. Change only state cues: brighter active glow, subtle motion/energy cues, engaged indicators. Preserve camera, scale, line weight, material details. No text, no labels, no UI. match this style exactly; side-view cutaway module language; no text/no labels/no UI; consistent line weight and colour temperature with reference."
mining_drill_t1__drill_cable_drum__cooldown,state_variant,mining_drill_t1,Mining Drill Room,mining,1,drill_cable_drum,Drill Cable Drum,interactive,cooldown,p1,"Using the attached style reference and matching the base component exactly, create state variant 'cooldown' for component 'Drill Cable Drum' in 'Mining Drill Room'. Change only state cues: reduced glow with cooling/venting cues and amber warning flicker. Preserve camera, scale, line weight, material details. No text, no labels, no UI. match this style exactly; side-view cutaway module language; no text/no labels/no UI; consistent line weight and colour temperature with reference."
mining_drill_t1__drill_cable_drum__damaged,state_variant,mining_drill_t1,Mining Drill Room,mining,1,drill_cable_drum,Drill Cable Drum,interactive,damaged,p1,"Using the attached style reference and matching the base component exactly, create state variant 'damaged' for component 'Drill Cable Drum' in 'Mining Drill Room'. Change only state cues: visible wear, sparks or cracks, warning lights and degraded output. Preserve camera, scale, line weight, material details. No text, no labels, no UI. match this style exactly; side-view cutaway module language; no text/no labels/no UI; consistent line weight and colour temperature with reference."
mining_drill_t1__drill_cable_drum__depleted,state_variant,mining_drill_t1,Mining Drill Room,mining,1,drill_cable_drum,Drill Cable Drum,interactive,depleted,p1,"Using the attached style reference and matching the base component exactly, create state variant 'depleted' for component 'Drill Cable Drum' in 'Mining Drill Room'. Change only state cues: minimal or no glow, offline indicators, depleted resource cues. Preserve camera, scale, line weight, material details. No text, no labels, no UI. match this style exactly; side-view cutaway module language; no text/no labels/no UI; consistent line weight and colour temperature with reference."
mining_drill_t1__drill_cable_drum__idle,state_variant,mining_drill_t1,Mining Drill Room,mining,1,drill_cable_drum,Drill Cable Drum,interactive,idle,p1,"Using the attached style reference and matching the base component exactly, create state variant 'idle' for component 'Drill Cable Drum' in 'Mining Drill Room'. Change only state cues: stable indicator lights, neutral glow, no motion cues. Preserve camera, scale, line weight, material details. No text, no labels, no UI. match this style exactly; side-view cutaway module language; no text/no labels/no UI; consistent line weight and colour temperature with reference."
mining_drill_t1__floor_deployment_hatch__active,state_variant,mining_drill_t1,Mining Drill Room,mining,1,floor_deployment_hatch,Floor Deployment Hatch,interactive,active,p1,"Using the attached style reference and matching the base component exactly, create state variant 'active' for component 'Floor Deployment Hatch' in 'Mining Drill Room'. Change only state cues: brighter active glow, subtle motion/energy cues, engaged indicators. Preserve camera, scale, line weight, material details. No text, no labels, no UI. match this style exactly; side-view cutaway module language; no text/no labels/no UI; consistent line weight and colour temperature with reference."
mining_drill_t1__floor_deployment_hatch__cooldown,state_variant,mining_drill_t1,Mining Drill Room,mining,1,floor_deployment_hatch,Floor Deployment Hatch,interactive,cooldown,p1,"Using the attached style reference and matching the base component exactly, create state variant 'cooldown' for component 'Floor Deployment Hatch' in 'Mining Drill Room'. Change only state cues: reduced glow with cooling/venting cues and amber warning flicker. Preserve camera, scale, line weight, material details. No text, no labels, no UI. match this style exactly; side-view cutaway module language; no text/no labels/no UI; consistent line weight and colour temperature with reference."
mining_drill_t1__floor_deployment_hatch__damaged,state_variant,mining_drill_t1,Mining Drill Room,mining,1,floor_deployment_hatch,Floor Deployment Hatch,interactive,damaged,p1,"Using the attached style reference and matching the base component exactly, create state variant 'damaged' for component 'Floor Deployment Hatch' in 'Mining Drill Room'. Change only state cues: visible wear, sparks or cracks, warning lights and degraded output. Preserve camera, scale, line weight, material details. No text, no labels, no UI. match this style exactly; side-view cutaway module language; no text/no labels/no UI; consistent line weight and colour temperature with reference."
mining_drill_t1__floor_deployment_hatch__depleted,state_variant,mining_drill_t1,Mining Drill Room,mining,1,floor_deployment_hatch,Floor Deployment Hatch,interactive,depleted,p1,"Using the attached style reference and matching the base component exactly, create state variant 'depleted' for component 'Floor Deployment Hatch' in 'Mining Drill Room'. Change only state cues: minimal or no glow, offline indicators, depleted resource cues. Preserve camera, scale, line weight, material details. No text, no labels, no UI. match this style exactly; side-view cutaway module language; no text/no labels/no UI; consistent line weight and colour temperature with reference."
mining_drill_t1__floor_deployment_hatch__idle,state_variant,mining_drill_t1,Mining Drill Room,mining,1,floor_deployment_hatch,Floor Deployment Hatch,interactive,idle,p1,"Using the attached style reference and matching the base component exactly, create state variant 'idle' for component 'Floor Deployment Hatch' in 'Mining Drill Room'. Change only state cues: stable indicator lights, neutral glow, no motion cues. Preserve camera, scale, line weight, material details. No text, no labels, no UI. match this style exactly; side-view cutaway module language; no text/no labels/no UI; consistent line weight and colour temperature with reference."
mining_drill_t1__folded_drill_arm__active,state_variant,mining_drill_t1,Mining Drill Room,mining,1,folded_drill_arm,Folded Drill Arm,interactive,active,p1,"Using the attached style reference and matching the base component exactly, create state variant 'active' for component 'Folded Drill Arm' in 'Mining Drill Room'. Change only state cues: brighter active glow, subtle motion/energy cues, engaged indicators. Preserve camera, scale, line weight, material details. No text, no labels, no UI. match this style exactly; side-view cutaway module language; no text/no labels/no UI; consistent line weight and colour temperature with reference."
mining_drill_t1__folded_drill_arm__cooldown,state_variant,mining_drill_t1,Mining Drill Room,mining,1,folded_drill_arm,Folded Drill Arm,interactive,cooldown,p1,"Using the attached style reference and matching the base component exactly, create state variant 'cooldown' for component 'Folded Drill Arm' in 'Mining Drill Room'. Change only state cues: reduced glow with cooling/venting cues and amber warning flicker. Preserve camera, scale, line weight, material details. No text, no labels, no UI. match this style exactly; side-view cutaway module language; no text/no labels/no UI; consistent line weight and colour temperature with reference."
mining_drill_t1__folded_drill_arm__damaged,state_variant,mining_drill_t1,Mining Drill Room,mining,1,folded_drill_arm,Folded Drill Arm,interactive,damaged,p1,"Using the attached style reference and matching the base component exactly, create state variant 'damaged' for component 'Folded Drill Arm' in 'Mining Drill Room'. Change only state cues: visible wear, sparks or cracks, warning lights and degraded output. Preserve camera, scale, line weight, material details. No text, no labels, no UI. match this style exactly; side-view cutaway module language; no text/no labels/no UI; consistent line weight and colour temperature with reference."
