asset_id,asset_type,room_id,room_name,category,tier,component_id,component_name,component_kind,state_key,priority,prompt
large_tank_t2__pressure_readout_cluster__cooldown,state_variant,large_tank_t2,Large Fuel Tank Room,fuel,2,pressure_readout_cluster,Pressure Readout Cluster,interactive,cooldown,p1,"Using the attached style reference and matching the base component exactly, create state variant 'cooldown' for component 'Pressure Readout Cluster' in 'Large Fuel Tank Room'. Change only state cues: reduced glow with cooling/venting cues and amber warning flicker. Preserve camera, scale, line weight, material details. No text, no labels, no UI. match this style exactly; side-view cutaway module language; no text/no labels/no UI; consistent line weight and colour temperature with reference."
large_tank_t2__pressure_readout_cluster__damaged,state_variant,large_tank_t2,Large Fuel Tank Room,fuel,2,pressure_readout_cluster,Pressure Readout Cluster,interactive,damaged,p1,"Using the attached style reference and matching the base component exactly, create state variant 'damaged' for component 'Pressure Readout Cluster' in 'Large Fuel Tank Room'. Change only state cues: visible wear, sparks or cracks, warning lights and degraded output. Preserve camera, scale, line weight, material details. No text, no labels, no UI. match this style exactly; side-view cutaway module language; no text/no labels/no UI; consistent line weight and colour temperature with reference."
large_tank_t2__pressure_readout_cluster__depleted,state_variant,large_tank_t2,Large Fuel Tank Room,fuel,2,pressure_readout_cluster,Pressure Readout Cluster,interactive,depleted,p1,"Using the attached style reference and matching the base component exactly, create state variant 'depleted' for component 'Pressure Readout Cluster' in 'Large Fuel Tank Room'. Change only state cues: minimal or no glow, offline indicators, depleted resource cues. Preserve camera, scale, line weight, material details. No text, no labels, no UI. match this style exactly; side-view cutaway module language; no text/no labels/no UI; consistent line weight and colour temperature with reference."
large_tank_t2__frosted_fuel_viewport_large__base,component,large_tank_t2,Large Fuel Tank Room,fuel,2,frosted_fuel_viewport_large,Large Fuel Viewport,interactive,base,p0,"Using the attached style reference, create a single isolated room component sprite for a spacecraft dollhouse interior system. Component: Large Fuel Viewport. Category: Large Fuel Tank Room. Side-view cross-section, clean cutout silhouette, no text, no labels, no UI, no characters. Designed for 2:1 room tile composition. match this style exactly; side-view cutaway module language; no text/no labels/no UI; consistent line weight and colour temperature with reference."
large_tank_t2__frosted_fuel_viewport_large__idle,state_variant,large_tank_t2,Large Fuel Tank Room,fuel,2,frosted_fuel_viewport_large,Large Fuel Viewport,interactive,idle,p1,"Using the attached style reference and matching the base component exactly, create state variant 'idle' for component 'Large Fuel Viewport' in 'Large Fuel Tank Room'. Change only state cues: stable indicator lights, neutral glow, no motion cues. Preserve camera, scale, line weight, material details. No text, no labels, no UI. match this style exactly; side-view cutaway module language; no text/no labels/no UI; consistent line weight and colour temperature with reference."
large_tank_t2__frosted_fuel_viewport_large__active,state_variant,large_tank_t2,Large Fuel Tank Room,fuel,2,frosted_fuel_viewport_large,Large Fuel Viewport,interactive,active,p1,"Using the attached style reference and matching the base component exactly, create state variant 'active' for component 'Large Fuel Viewport' in 'Large Fuel Tank Room'. Change only state cues: brighter active glow, subtle motion/energy cues, engaged indicators. Preserve camera, scale, line weight, material details. No text, no labels, no UI. match this style exactly; side-view cutaway module language; no text/no labels/no UI; consistent line weight and colour temperature with reference."
large_tank_t2__frosted_fuel_viewport_large__cooldown,state_variant,large_tank_t2,Large Fuel Tank Room,fuel,2,frosted_fuel_viewport_large,Large Fuel Viewport,interactive,cooldown,p1,"Using the attached style reference and matching the base component exactly, create state variant 'cooldown' for component 'Large Fuel Viewport' in 'Large Fuel Tank Room'. Change only state cues: reduced glow with cooling/venting cues and amber warning flicker. Preserve camera, scale, line weight, material details. No text, no labels, no UI. match this style exactly; side-view cutaway module language; no text/no labels/no UI; consistent line weight and colour temperature with reference."
large_tank_t2__frosted_fuel_viewport_large__damaged,state_variant,large_tank_t2,Large Fuel Tank Room,fuel,2,frosted_fuel_viewport_large,Large Fuel Viewport,interactive,damaged,p1,"Using the attached style reference and matching the base component exactly, create state variant 'damaged' for component 'Large Fuel Viewport' in 'Large Fuel Tank Room'. Change only state cues: visible wear, sparks or cracks, warning lights and degraded output. Preserve camera, scale, line weight, material details. No text, no labels, no UI. match this style exactly; side-view cutaway module language; no text/no labels/no UI; consistent line weight and colour temperature with reference."
large_tank_t2__frosted_fuel_viewport_large__depleted,state_variant,large_tank_t2,Large Fuel Tank Room,fuel,2,frosted_fuel_viewport_large,Large Fuel Viewport,interactive,depleted,p1,"Using the attached style reference and matching the base component exactly, create state variant 'depleted' for component 'Large Fuel Viewport' in 'Large Fuel Tank Room'. Change only state cues: minimal or no glow, offline indicators, depleted resource cues. Preserve camera, scale, line weight, material details. No text, no labels, no UI. match this style exactly; side-view cutaway module language; no text/no labels/no UI; consistent line weight and colour temperature with reference."
large_tank_t2__frosted_fuel_viewport_large__usage_0_24,state_variant,large_tank_t2,Large Fuel Tank Room,fuel,2,frosted_fuel_viewport_large,Large Fuel Viewport,interactive,usage_0_24,p2,"Using the attached style reference and matching the base component exactly, create state variant 'usage_0_24' for component 'Large Fuel Viewport' in 'Large Fuel Tank Room'. Change only state cues: clean surfaces, low heat bloom, minimal wear. Preserve camera, scale, line weight, material details. No text, no labels, no UI. match this style exactly; side-view cutaway module language; no text/no labels/no UI; consistent line weight and colour temperature with reference."
large_tank_t2__frosted_fuel_viewport_large__usage_25_49,state_variant,large_tank_t2,Large Fuel Tank Room,fuel,2,frosted_fuel_viewport_large,Large Fuel Viewport,interactive,usage_25_49,p2,"Using the attached style reference and matching the base component exactly, create state variant 'usage_25_49' for component 'Large Fuel Viewport' in 'Large Fuel Tank Room'. Change only state cues: mild scorch marks and minor scratches, slightly warmer highlights. Preserve camera, scale, line weight, material details. No text, no labels, no UI. match this style exactly; side-view cutaway module language; no text/no labels/no UI; consistent line weight and colour temperature with reference."
large_tank_t2__frosted_fuel_viewport_large__usage_50_74,state_variant,large_tank_t2,Large Fuel Tank Room,fuel,2,frosted_fuel_viewport_large,Large Fuel Viewport,interactive,usage_50_74,p2,"Using the attached style reference and matching the base component exactly, create state variant 'usage_50_74' for component 'Large Fuel Viewport' in 'Large Fuel Tank Room'. Change only state cues: moderate wear, heat bloom, visible scratches and warning tint. Preserve camera, scale, line weight, material details. No text, no labels, no UI. match this style exactly; side-view cutaway module language; no text/no labels/no UI; consistent line weight and colour temperature with reference."
large_tank_t2__frosted_fuel_viewport_large__usage_75_99,state_variant,large_tank_t2,Large Fuel Tank Room,fuel,2,frosted_fuel_viewport_large,Large Fuel Viewport,interactive,usage_75_99,p2,"Using the attached style reference and matching the base component exactly, create state variant 'usage_75_99' for component 'Large Fuel Viewport' in 'Large Fuel Tank Room'. Change only state cues: heavy wear, strong warning glow, soot/scuffs and stressed materials. Preserve camera, scale, line weight, material details. No text, no labels, no UI. match this style exactly; side-view cutaway module language; no text/no labels/no UI; consistent line weight and colour temperature with reference."
large_tank_t2__frosted_fuel_viewport_large__usage_100,state_variant,large_tank_t2,Large Fuel Tank Room,fuel,2,frosted_fuel_viewport_large,Large Fuel Viewport,interactive,usage_100,p2,"Using the attached style reference and matching the base component exactly, create state variant 'usage_100' for component 'Large Fuel Viewport' in 'Large Fuel Tank Room'. Change only state cues: near-failure/depleted look, severe wear, emergency warning cues. Preserve camera, scale, line weight, material details. No text, no labels, no UI. match this style exactly; side-view cutaway module language; no text/no labels/no UI; consistent line weight and colour temperature with reference."
large_tank_t2__room_composite__v1,room_composite,large_tank_t2,Large Fuel Tank Room,fuel,2,room_composite,Room Composite,composite,base,p0,"Using the attached style reference, compose one 2:1 spacecraft room tile for 'Large Fuel Tank Room' using these components: heavy_wall_brackets, pump_base_assembly, warning_stripe_zone, main_fuel_tank, automated_pumping_unit, pressure_readout_cluster, frosted_fuel_viewport_large. Keep module shell rectangular with flat top/bottom for stacking. Include only listed components and consistent accent lighting. No text, no labels, no UI, no rocket exterior. match this style exactly; side-view cutaway module language; no text/no labels/no UI; consistent line weight and colour temperature with reference."
cargo_bay_t1__floor_anchor_grid__base,component,cargo_bay_t1,Cargo Bay Room,storage,1,floor_anchor_grid,floor anchor grid,structural,base,p1,"Using the attached style reference, create a single isolated room component sprite for a spacecraft dollhouse interior system. Component: floor_anchor_grid. Category: Cargo Bay Room. Side-view cross-section, clean cutout silhouette, no text, no labels, no UI, no characters. Designed for 2:1 room tile composition. match this style exactly; side-view cutaway module language; no text/no labels/no UI; consistent line weight and colour temperature with reference."
cargo_bay_t1__ceiling_rail_track__base,component,cargo_bay_t1,Cargo Bay Room,storage,1,ceiling_rail_track,ceiling rail track,structural,base,p1,"Using the attached style reference, create a single isolated room component sprite for a spacecraft dollhouse interior system. Component: ceiling_rail_track. Category: Cargo Bay Room. Side-view cross-section, clean cutout silhouette, no text, no labels, no UI, no characters. Designed for 2:1 room tile composition. match this style exactly; side-view cutaway module language; no text/no labels/no UI; consistent line weight and colour temperature with reference."
cargo_bay_t1__ore_crates_set__base,component,cargo_bay_t1,Cargo Bay Room,storage,1,ore_crates_set,Ore Crates,interactive,base,p0,"Using the attached style reference, create a single isolated room component sprite for a spacecraft dollhouse interior system. Component: Ore Crates. Category: Cargo Bay Room. Side-view cross-section, clean cutout silhouette, no text, no labels, no UI, no characters. Designed for 2:1 room tile composition. match this style exactly; side-view cutaway module language; no text/no labels/no UI; consistent line weight and colour temperature with reference."
cargo_bay_t1__ore_crates_set__idle,state_variant,cargo_bay_t1,Cargo Bay Room,storage,1,ore_crates_set,Ore Crates,interactive,idle,p1,"Using the attached style reference and matching the base component exactly, create state variant 'idle' for component 'Ore Crates' in 'Cargo Bay Room'. Change only state cues: stable indicator lights, neutral glow, no motion cues. Preserve camera, scale, line weight, material details. No text, no labels, no UI. match this style exactly; side-view cutaway module language; no text/no labels/no UI; consistent line weight and colour temperature with reference."
cargo_bay_t1__ore_crates_set__active,state_variant,cargo_bay_t1,Cargo Bay Room,storage,1,ore_crates_set,Ore Crates,interactive,active,p1,"Using the attached style reference and matching the base component exactly, create state variant 'active' for component 'Ore Crates' in 'Cargo Bay Room'. Change only state cues: brighter active glow, subtle motion/energy cues, engaged indicators. Preserve camera, scale, line weight, material details. No text, no labels, no UI. match this style exactly; side-view cutaway module language; no text/no labels/no UI; consistent line weight and colour temperature with reference."
cargo_bay_t1__ore_crates_set__cooldown,state_variant,cargo_bay_t1,Cargo Bay Room,storage,1,ore_crates_set,Ore Crates,interactive,cooldown,p1,"Using the attached style reference and matching the base component exactly, create state variant 'cooldown' for component 'Ore Crates' in 'Cargo Bay Room'. Change only state cues: reduced glow with cooling/venting cues and amber warning flicker. Preserve camera, scale, line weight, material details. No text, no labels, no UI. match this style exactly; side-view cutaway module language; no text/no labels/no UI; consistent line weight and colour temperature with reference."
cargo_bay_t1__ore_crates_set__damaged,state_variant,cargo_bay_t1,Cargo Bay Room,storage,1,ore_crates_set,Ore Crates,interactive,damaged,p1,"Using the attached style reference and matching the base component exactly, create state variant 'damaged' for component 'Ore Crates' in 'Cargo Bay Room'. Change only state cues: visible wear, sparks or cracks, warning lights and degraded output. Preserve camera, scale, line weight, material details. No text, no labels, no UI. match this style exactly; side-view cutaway module language; no text/no labels/no UI; consistent line weight and colour temperature with reference."
cargo_bay_t1__ore_crates_set__depleted,state_variant,cargo_bay_t1,Cargo Bay Room,storage,1,ore_crates_set,Ore Crates,interactive,depleted,p1,"Using the attached style reference and matching the base component exactly, create state variant 'depleted' for component 'Ore Crates' in 'Cargo Bay Room'. Change only state cues: minimal or no glow, offline indicators, depleted resource cues. Preserve camera, scale, line weight, material details. No text, no labels, no UI. match this style exactly; side-view cutaway module language; no text/no labels/no UI; consistent line weight and colour temperature with reference."
cargo_bay_t1__ore_crates_set__usage_0_24,state_variant,cargo_bay_t1,Cargo Bay Room,storage,1,ore_crates_set,Ore Crates,interactive,usage_0_24,p2,"Using the attached style reference and matching the base component exactly, create state variant 'usage_0_24' for component 'Ore Crates' in 'Cargo Bay Room'. Change only state cues: clean surfaces, low heat bloom, minimal wear. Preserve camera, scale, line weight, material details. No text, no labels, no UI. match this style exactly; side-view cutaway module language; no text/no labels/no UI; consistent line weight and colour temperature with reference."
cargo_bay_t1__ore_crates_set__usage_25_49,state_variant,cargo_bay_t1,Cargo Bay Room,storage,1,ore_crates_set,Ore Crates,interactive,usage_25_49,p2,"Using the attached style reference and matching the base component exactly, create state variant 'usage_25_49' for component 'Ore Crates' in 'Cargo Bay Room'. Change only state cues: mild scorch marks and minor scratches, slightly warmer highlights. Preserve camera, scale, line weight, material details. No text, no labels, no UI. match this style exactly; side-view cutaway module language; no text/no labels/no UI; consistent line weight and colour temperature with reference."
cargo_bay_t1__ore_crates_set__usage_50_74,state_variant,cargo_bay_t1,Cargo Bay Room,storage,1,ore_crates_set,Ore Crates,interactive,usage_50_74,p2,"Using the attached style reference and matching the base component exactly, create state variant 'usage_50_74' for component 'Ore Crates' in 'Cargo Bay Room'. Change only state cues: moderate wear, heat bloom, visible scratches and warning tint. Preserve camera, scale, line weight, material details. No text, no labels, no UI. match this style exactly; side-view cutaway module language; no text/no labels/no UI; consistent line weight and colour temperature with reference."
cargo_bay_t1__ore_crates_set__usage_75_99,state_variant,cargo_bay_t1,Cargo Bay Room,storage,1,ore_crates_set,Ore Crates,interactive,usage_75_99,p2,"Using the attached style reference and matching the base component exactly, create state variant 'usage_75_99' for component 'Ore Crates' in 'Cargo Bay Room'. Change only state cues: heavy wear, strong warning glow, soot/scuffs and stressed materials. Preserve camera, scale, line weight, material details. No text, no labels, no UI. match this style exactly; side-view cutaway module language; no text/no labels/no UI; consistent line weight and colour temperature with reference."
cargo_bay_t1__ore_crates_set__usage_100,state_variant,cargo_bay_t1,Cargo Bay Room,storage,1,ore_crates_set,Ore Crates,interactive,usage_100,p2,"Using the attached style reference and matching the base component exactly, create state variant 'usage_100' for component 'Ore Crates' in 'Cargo Bay Room'. Change only state cues: near-failure/depleted look, severe wear, emergency warning cues. Preserve camera, scale, line weight, material details. No text, no labels, no UI. match this style exactly; side-view cutaway module language; no text/no labels/no UI; consistent line weight and colour temperature with reference."
cargo_bay_t1__specimen_containers_clamped__base,component,cargo_bay_t1,Cargo Bay Room,storage,1,specimen_containers_clamped,Specimen Containers,interactive,base,p0,"Using the attached style reference, create a single isolated room component sprite for a spacecraft dollhouse interior system. Component: Specimen Containers. Category: Cargo Bay Room. Side-view cross-section, clean cutout silhouette, no text, no labels, no UI, no characters. Designed for 2:1 room tile composition. match this style exactly; side-view cutaway module language; no text/no labels/no UI; consistent line weight and colour temperature with reference."
cargo_bay_t1__specimen_containers_clamped__idle,state_variant,cargo_bay_t1,Cargo Bay Room,storage,1,specimen_containers_clamped,Specimen Containers,interactive,idle,p1,"Using the attached style reference and matching the base component exactly, create state variant 'idle' for component 'Specimen Containers' in 'Cargo Bay Room'. Change only state cues: stable indicator lights, neutral glow, no motion cues. Preserve camera, scale, line weight, material details. No text, no labels, no UI. match this style exactly; side-view cutaway module language; no text/no labels/no UI; consistent line weight and colour temperature with reference."
cargo_bay_t1__specimen_containers_clamped__active,state_variant,cargo_bay_t1,Cargo Bay Room,storage,1,specimen_containers_clamped,Specimen Containers,interactive,active,p1,"Using the attached style reference and matching the base component exactly, create state variant 'active' for component 'Specimen Containers' in 'Cargo Bay Room'. Change only state cues: brighter active glow, subtle motion/energy cues, engaged indicators. Preserve camera, scale, line weight, material details. No text, no labels, no UI. match this style exactly; side-view cutaway module language; no text/no labels/no UI; consistent line weight and colour temperature with reference."
cargo_bay_t1__specimen_containers_clamped__cooldown,state_variant,cargo_bay_t1,Cargo Bay Room,storage,1,specimen_containers_clamped,Specimen Containers,interactive,cooldown,p1,"Using the attached style reference and matching the base component exactly, create state variant 'cooldown' for component 'Specimen Containers' in 'Cargo Bay Room'. Change only state cues: reduced glow with cooling/venting cues and amber warning flicker. Preserve camera, scale, line weight, material details. No text, no labels, no UI. match this style exactly; side-view cutaway module language; no text/no labels/no UI; consistent line weight and colour temperature with reference."
cargo_bay_t1__specimen_containers_clamped__damaged,state_variant,cargo_bay_t1,Cargo Bay Room,storage,1,specimen_containers_clamped,Specimen Containers,interactive,damaged,p1,"Using the attached style reference and matching the base component exactly, create state variant 'damaged' for component 'Specimen Containers' in 'Cargo Bay Room'. Change only state cues: visible wear, sparks or cracks, warning lights and degraded output. Preserve camera, scale, line weight, material details. No text, no labels, no UI. match this style exactly; side-view cutaway module language; no text/no labels/no UI; consistent line weight and colour temperature with reference."
cargo_bay_t1__specimen_containers_clamped__depleted,state_variant,cargo_bay_t1,Cargo Bay Room,storage,1,specimen_containers_clamped,Specimen Containers,interactive,depleted,p1,"Using the attached style reference and matching the base component exactly, create state variant 'depleted' for component 'Specimen Containers' in 'Cargo Bay Room'. Change only state cues: minimal or no glow, offline indicators, depleted resource cues. Preserve camera, scale, line weight, material details. No text, no labels, no UI. match this style exactly; side-view cutaway module language; no text/no labels/no UI; consistent line weight and colour temperature with reference."
cargo_bay_t1__specimen_containers_clamped__usage_0_24,state_variant,cargo_bay_t1,Cargo Bay Room,storage,1,specimen_containers_clamped,Specimen Containers,interactive,usage_0_24,p2,"Using the attached style reference and matching the base component exactly, create state variant 'usage_0_24' for component 'Specimen Containers' in 'Cargo Bay Room'. Change only state cues: clean surfaces, low heat bloom, minimal wear. Preserve camera, scale, line weight, material details. No text, no labels, no UI. match this style exactly; side-view cutaway module language; no text/no labels/no UI; consistent line weight and colour temperature with reference."
cargo_bay_t1__specimen_containers_clamped__usage_25_49,state_variant,cargo_bay_t1,Cargo Bay Room,storage,1,specimen_containers_clamped,Specimen Containers,interactive,usage_25_49,p2,"Using the attached style reference and matching the base component exactly, create state variant 'usage_25_49' for component 'Specimen Containers' in 'Cargo Bay Room'. Change only state cues: mild scorch marks and minor scratches, slightly warmer highlights. Preserve camera, scale, line weight, material details. No text, no labels, no UI. match this style exactly; side-view cutaway module language; no text/no labels/no UI; consistent line weight and colour temperature with reference."
cargo_bay_t1__specimen_containers_clamped__usage_50_74,state_variant,cargo_bay_t1,Cargo Bay Room,storage,1,specimen_containers_clamped,Specimen Containers,interactive,usage_50_74,p2,"Using the attached style reference and matching the base component exactly, create state variant 'usage_50_74' for component 'Specimen Containers' in 'Cargo Bay Room'. Change only state cues: moderate wear, heat bloom, visible scratches and warning tint. Preserve camera, scale, line weight, material details. No text, no labels, no UI. match this style exactly; side-view cutaway module language; no text/no labels/no UI; consistent line weight and colour temperature with reference."
cargo_bay_t1__specimen_containers_clamped__usage_75_99,state_variant,cargo_bay_t1,Cargo Bay Room,storage,1,specimen_containers_clamped,Specimen Containers,interactive,usage_75_99,p2,"Using the attached style reference and matching the base component exactly, create state variant 'usage_75_99' for component 'Specimen Containers' in 'Cargo Bay Room'. Change only state cues: heavy wear, strong warning glow, soot/scuffs and stressed materials. Preserve camera, scale, line weight, material details. No text, no labels, no UI. match this style exactly; side-view cutaway module language; no text/no labels/no UI; consistent line weight and colour temperature with reference."
cargo_bay_t1__specimen_containers_clamped__usage_100,state_variant,cargo_bay_t1,Cargo Bay Room,storage,1,specimen_containers_clamped,Specimen Containers,interactive,usage_100,p2,"Using the attached style reference and matching the base component exactly, create state variant 'usage_100' for component 'Specimen Containers' in 'Cargo Bay Room'. Change only state cues: near-failure/depleted look, severe wear, emergency warning cues. Preserve camera, scale, line weight, material details. No text, no labels, no UI. match this style exactly; side-view cutaway module language; no text/no labels/no UI; consistent line weight and colour temperature with reference."
cargo_bay_t1__ceiling_robotic_arm__base,component,cargo_bay_t1,Cargo Bay Room,storage,1,ceiling_robotic_arm,Ceiling Robotic Arm,interactive,base,p0,"Using the attached style reference, create a single isolated room component sprite for a spacecraft dollhouse interior system. Component: Ceiling Robotic Arm. Category: Cargo Bay Room. Side-view cross-section, clean cutout silhouette, no text, no labels, no UI, no characters. Designed for 2:1 room tile composition. match this style exactly; side-view cutaway module language; no text/no labels/no UI; consistent line weight and colour temperature with reference."
cargo_bay_t1__ceiling_robotic_arm__idle,state_variant,cargo_bay_t1,Cargo Bay Room,storage,1,ceiling_robotic_arm,Ceiling Robotic Arm,interactive,idle,p1,"Using the attached style reference and matching the base component exactly, create state variant 'idle' for component 'Ceiling Robotic Arm' in 'Cargo Bay Room'. Change only state cues: stable indicator lights, neutral glow, no motion cues. Preserve camera, scale, line weight, material details. No text, no labels, no UI. match this style exactly; side-view cutaway module language; no text/no labels/no UI; consistent line weight and colour temperature with reference."
cargo_bay_t1__ceiling_robotic_arm__active,state_variant,cargo_bay_t1,Cargo Bay Room,storage,1,ceiling_robotic_arm,Ceiling Robotic Arm,interactive,active,p1,"Using the attached style reference and matching the base component exactly, create state variant 'active' for component 'Ceiling Robotic Arm' in 'Cargo Bay Room'. Change only state cues: brighter active glow, subtle motion/energy cues, engaged indicators. Preserve camera, scale, line weight, material details. No text, no labels, no UI. match this style exactly; side-view cutaway module language; no text/no labels/no UI; consistent line weight and colour temperature with reference."
cargo_bay_t1__ceiling_robotic_arm__cooldown,state_variant,cargo_bay_t1,Cargo Bay Room,storage,1,ceiling_robotic_arm,Ceiling Robotic Arm,interactive,cooldown,p1,"Using the attached style reference and matching the base component exactly, create state variant 'cooldown' for component 'Ceiling Robotic Arm' in 'Cargo Bay Room'. Change only state cues: reduced glow with cooling/venting cues and amber warning flicker. Preserve camera, scale, line weight, material details. No text, no labels, no UI. match this style exactly; side-view cutaway module language; no text/no labels/no UI; consistent line weight and colour temperature with reference."
cargo_bay_t1__ceiling_robotic_arm__damaged,state_variant,cargo_bay_t1,Cargo Bay Room,storage,1,ceiling_robotic_arm,Ceiling Robotic Arm,interactive,damaged,p1,"Using the attached style reference and matching the base component exactly, create state variant 'damaged' for component 'Ceiling Robotic Arm' in 'Cargo Bay Room'. Change only state cues: visible wear, sparks or cracks, warning lights and degraded output. Preserve camera, scale, line weight, material details. No text, no labels, no UI. match this style exactly; side-view cutaway module language; no text/no labels/no UI; consistent line weight and colour temperature with reference."
cargo_bay_t1__ceiling_robotic_arm__depleted,state_variant,cargo_bay_t1,Cargo Bay Room,storage,1,ceiling_robotic_arm,Ceiling Robotic Arm,interactive,depleted,p1,"Using the attached style reference and matching the base component exactly, create state variant 'depleted' for component 'Ceiling Robotic Arm' in 'Cargo Bay Room'. Change only state cues: minimal or no glow, offline indicators, depleted resource cues. Preserve camera, scale, line weight, material details. No text, no labels, no UI. match this style exactly; side-view cutaway module language; no text/no labels/no UI; consistent line weight and colour temperature with reference."
cargo_bay_t1__ceiling_robotic_arm__usage_0_24,state_variant,cargo_bay_t1,Cargo Bay Room,storage,1,ceiling_robotic_arm,Ceiling Robotic Arm,interactive,usage_0_24,p2,"Using the attached style reference and matching the base component exactly, create state variant 'usage_0_24' for component 'Ceiling Robotic Arm' in 'Cargo Bay Room'. Change only state cues: clean surfaces, low heat bloom, minimal wear. Preserve camera, scale, line weight, material details. No text, no labels, no UI. match this style exactly; side-view cutaway module language; no text/no labels/no UI; consistent line weight and colour temperature with reference."
cargo_bay_t1__ceiling_robotic_arm__usage_25_49,state_variant,cargo_bay_t1,Cargo Bay Room,storage,1,ceiling_robotic_arm,Ceiling Robotic Arm,interactive,usage_25_49,p2,"Using the attached style reference and matching the base component exactly, create state variant 'usage_25_49' for component 'Ceiling Robotic Arm' in 'Cargo Bay Room'. Change only state cues: mild scorch marks and minor scratches, slightly warmer highlights. Preserve camera, scale, line weight, material details. No text, no labels, no UI. match this style exactly; side-view cutaway module language; no text/no labels/no UI; consistent line weight and colour temperature with reference."
cargo_bay_t1__ceiling_robotic_arm__usage_50_74,state_variant,cargo_bay_t1,Cargo Bay Room,storage,1,ceiling_robotic_arm,Ceiling Robotic Arm,interactive,usage_50_74,p2,"Using the attached style reference and matching the base component exactly, create state variant 'usage_50_74' for component 'Ceiling Robotic Arm' in 'Cargo Bay Room'. Change only state cues: moderate wear, heat bloom, visible scratches and warning tint. Preserve camera, scale, line weight, material details. No text, no labels, no UI. match this style exactly; side-view cutaway module language; no text/no labels/no UI; consistent line weight and colour temperature with reference."
cargo_bay_t1__ceiling_robotic_arm__usage_75_99,state_variant,cargo_bay_t1,Cargo Bay Room,storage,1,ceiling_robotic_arm,Ceiling Robotic Arm,interactive,usage_75_99,p2,"Using the attached style reference and matching the base component exactly, create state variant 'usage_75_99' for component 'Ceiling Robotic Arm' in 'Cargo Bay Room'. Change only state cues: heavy wear, strong warning glow, soot/scuffs and stressed materials. Preserve camera, scale, line weight, material details. No text, no labels, no UI. match this style exactly; side-view cutaway module language; no text/no labels/no UI; consistent line weight and colour temperature with reference."
cargo_bay_t1__ceiling_robotic_arm__usage_100,state_variant,cargo_bay_t1,Cargo Bay Room,storage,1,ceiling_robotic_arm,Ceiling Robotic Arm,interactive,usage_100,p2,"Using the attached style reference and matching the base component exactly, create state variant 'usage_100' for component 'Ceiling Robotic Arm' in 'Cargo Bay Room'. Change only state cues: near-failure/depleted look, severe wear, emergency warning cues. Preserve camera, scale, line weight, material details. No text, no labels, no UI. match this style exactly; side-view cutaway module language; no text/no labels/no UI; consistent line weight and colour temperature with reference."
cargo_bay_t1__inventory_terminal__base,component,cargo_bay_t1,Cargo Bay Room,storage,1,inventory_terminal,Inventory Terminal,interactive,base,p0,"Using the attached style reference, create a single isolated room component sprite for a spacecraft dollhouse interior system. Component: Inventory Terminal. Category: Cargo Bay Room. Side-view cross-section, clean cutout silhouette, no text, no labels, no UI, no characters. Designed for 2:1 room tile composition. match this style exactly; side-view cutaway module language; no text/no labels/no UI; consistent line weight and colour temperature with reference."
cargo_bay_t1__inventory_terminal__idle,state_variant,cargo_bay_t1,Cargo Bay Room,storage,1,inventory_terminal,Inventory Terminal,interactive,idle,p1,"Using the attached style reference and matching the base component exactly, create state variant 'idle' for component 'Inventory Terminal' in 'Cargo Bay Room'. Change only state cues: stable indicator lights, neutral glow, no motion cues. Preserve camera, scale, line weight, material details. No text, no labels, no UI. match this style exactly; side-view cutaway module language; no text/no labels/no UI; consistent line weight and colour temperature with reference."
cargo_bay_t1__inventory_terminal__active,state_variant,cargo_bay_t1,Cargo Bay Room,storage,1,inventory_terminal,Inventory Terminal,interactive,active,p1,"Using the attached style reference and matching the base component exactly, create state variant 'active' for component 'Inventory Terminal' in 'Cargo Bay Room'. Change only state cues: brighter active glow, subtle motion/energy cues, engaged indicators. Preserve camera, scale, line weight, material details. No text, no labels, no UI. match this style exactly; side-view cutaway module language; no text/no labels/no UI; consistent line weight and colour temperature with reference."
cargo_bay_t1__inventory_terminal__cooldown,state_variant,cargo_bay_t1,Cargo Bay Room,storage,1,inventory_terminal,Inventory Terminal,interactive,cooldown,p1,"Using the attached style reference and matching the base component exactly, create state variant 'cooldown' for component 'Inventory Terminal' in 'Cargo Bay Room'. Change only state cues: reduced glow with cooling/venting cues and amber warning flicker. Preserve camera, scale, line weight, material details. No text, no labels, no UI. match this style exactly; side-view cutaway module language; no text/no labels/no UI; consistent line weight and colour temperature with reference."
cargo_bay_t1__inventory_terminal__damaged,state_variant,cargo_bay_t1,Cargo Bay Room,storage,1,inventory_terminal,Inventory Terminal,interactive,damaged,p1,"Using the attached style reference and matching the base component exactly, create state variant 'damaged' for component 'Inventory Terminal' in 'Cargo Bay Room'. Change only state cues: visible wear, sparks or cracks, warning lights and degraded output. Preserve camera, scale, line weight, material details. No text, no labels, no UI. match this style exactly; side-view cutaway module language; no text/no labels/no UI; consistent line weight and colour temperature with reference."
cargo_bay_t1__inventory_terminal__depleted,state_variant,cargo_bay_t1,Cargo Bay Room,storage,1,inventory_terminal,Inventory Terminal,interactive,depleted,p1,"Using the attached style reference and matching the base component exactly, create state variant 'depleted' for component 'Inventory Terminal' in 'Cargo Bay Room'. Change only state cues: minimal or no glow, offline indicators, depleted resource cues. Preserve camera, scale, line weight, material details. No text, no labels, no UI. match this style exactly; side-view cutaway module language; no text/no labels/no UI; consistent line weight and colour temperature with reference."
